intertidal_sitename,SampleSeason,SamplingSeasonCode,Survey Year,Survey Month,Survey Day,TargetSpecies,PlotID,species,count
Alegria,129,SP13,2013,3,9,rock,4,pagurus granosimanus,0
Alegria,129,SP13,2013,3,9,rock,4,pagurus hirsutiusculus,0
Alegria,129,SP13,2013,3,9,rock,4,pagurus samuelis,0
Alegria,129,SP13,2013,3,9,rock,4,pagurus spp,0
Alegria,129,SP13,2013,3,9,rock,4,petrolisthes spp,0
Alegria,129,SP13,2013,3,9,rock,4,pisaster ochraceus,0
Alegria,129,SP13,2013,3,9,rock,4,pugettia spp,0
Alegria,129,SP13,2013,3,9,rock,4,tegula aureotincta,0
Alegria,129,SP13,2013,3,9,rock,4,tegula brunnea,0
Alegria,129,SP13,2013,3,9,rock,4,tegula eiseni,0
Alegria,129,SP13,2013,3,9,rock,4,tegula funebralis,0
Alegria,129,SP13,2013,3,9,rock,4,tegula gallina,0
Alegria,129,SP13,2013,3,9,rock,5,acanthinucella spp,0
Alegria,129,SP13,2013,3,9,rock,5,alia spp,0
Alegria,129,SP13,2013,3,9,rock,5,amphissa spp,0
Alegria,129,SP13,2013,3,9,rock,5,bittium spp,0
Alegria,129,SP13,2013,3,9,rock,5,calliostoma ligatum,0
Alegria,129,SP13,2013,3,9,rock,5,calliostoma spp,0
Alegria,129,SP13,2013,3,9,rock,5,ceratostoma nuttalli,0
Alegria,129,SP13,2013,3,9,rock,5,conus californicus,0
Alegria,129,SP13,2013,3,9,rock,5,epitonium tinctum,0
Alegria,129,SP13,2013,3,9,rock,5,evasterias troschelii,0
Alegria,129,SP13,2013,3,9,rock,5,hemigrapsus nudus,0
Alegria,129,SP13,2013,3,9,rock,5,hemigrapsus oregonensis,0
Alegria,129,SP13,2013,3,9,rock,5,hermit crabs,0
Alegria,129,SP13,2013,3,9,rock,5,homalopoma spp,0
Alegria,129,SP13,2013,3,9,rock,5,kelletia kelletii,0
Alegria,129,SP13,2013,3,9,rock,5,lacuna spp,0
Alegria,129,SP13,2013,3,9,rock,5,lepidochitona dentiens,0
Alegria,129,SP13,2013,3,9,rock,5,leptasterias spp,0
Alegria,129,SP13,2013,3,9,rock,5,lirabuccinum dirum,0
Alegria,129,SP13,2013,3,9,rock,5,littorina spp,0
Alegria,129,SP13,2013,3,9,rock,5,macron lividus,0
Alegria,129,SP13,2013,3,9,rock,5,norrisia norrisi,0
Alegria,129,SP13,2013,3,9,rock,5,nucella canaliculata,0
Alegria,129,SP13,2013,3,9,rock,5,nucella emarginata/ostrina,0
Alegria,129,SP13,2013,3,9,rock,5,nucella lamellosa,0
Alegria,129,SP13,2013,3,9,rock,5,nucella lima,0
Alegria,129,SP13,2013,3,9,rock,5,nucella spp,0
Alegria,129,SP13,2013,3,9,rock,5,ocenebra circumtexta,0
Alegria,129,SP13,2013,3,9,rock,5,ocenebra poulsoni,0
Alegria,129,SP13,2013,3,9,rock,5,ocenebra spp,0
Alegria,129,SP13,2013,3,9,rock,5,opalia spp.,0
Alegria,129,SP13,2013,3,9,rock,5,pachycheles spp,0
Alegria,129,SP13,2013,3,9,rock,5,pachygrapsus crassipes,0
Alegria,129,SP13,2013,3,9,rock,5,pachygrapsus crassipes and hemigrapsus nudus recruits,0
Alegria,129,SP13,2013,3,9,rock,5,pagurus beringanus,0
Alegria,129,SP13,2013,3,9,rock,5,pagurus granosimanus,0
Alegria,129,SP13,2013,3,9,rock,5,pagurus hirsutiusculus,0
Alegria,129,SP13,2013,3,9,rock,5,pagurus samuelis,0
Alegria,129,SP13,2013,3,9,rock,5,pagurus spp,0
Alegria,129,SP13,2013,3,9,rock,5,petrolisthes spp,0
Alegria,129,SP13,2013,3,9,rock,5,pisaster ochraceus,0
Alegria,129,SP13,2013,3,9,rock,5,pugettia spp,0
Alegria,129,SP13,2013,3,9,rock,5,tegula aureotincta,0
Alegria,129,SP13,2013,3,9,rock,5,tegula brunnea,0
Alegria,129,SP13,2013,3,9,rock,5,tegula eiseni,0
Alegria,129,SP13,2013,3,9,rock,5,tegula funebralis,0
Alegria,129,SP13,2013,3,9,rock,5,tegula gallina,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,acanthinucella spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,alia spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,amphissa spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,bittium spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,calliostoma ligatum,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,calliostoma spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,ceratostoma nuttalli,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,conus californicus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,epitonium tinctum,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,evasterias troschelii,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,hemigrapsus nudus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,hemigrapsus oregonensis,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,hermit crabs,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,homalopoma spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,kelletia kelletii,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,lacuna spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,lepidochitona dentiens,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,leptasterias spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,lirabuccinum dirum,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,macron lividus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,norrisia norrisi,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,nucella canaliculata,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,nucella emarginata/ostrina,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,nucella lamellosa,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,nucella lima,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,nucella spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,ocenebra circumtexta,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,ocenebra poulsoni,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,ocenebra spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,opalia spp.,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,pachycheles spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,pachygrapsus crassipes,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,pachygrapsus crassipes and hemigrapsus nudus recruits,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,pagurus beringanus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,pagurus granosimanus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,pagurus hirsutiusculus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,pagurus samuelis,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,pagurus spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,petrolisthes spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,pisaster ochraceus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,pugettia spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,tegula aureotincta,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,tegula brunnea,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,tegula eiseni,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,tegula funebralis,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,tegula gallina,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,2,littorina spp,571.875
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,acanthinucella spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,alia spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,amphissa spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,bittium spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,calliostoma ligatum,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,calliostoma spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,ceratostoma nuttalli,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,conus californicus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,epitonium tinctum,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,evasterias troschelii,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,hemigrapsus nudus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,hemigrapsus oregonensis,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,hermit crabs,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,homalopoma spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,kelletia kelletii,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,lacuna spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,lepidochitona dentiens,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,leptasterias spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,lirabuccinum dirum,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,macron lividus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,norrisia norrisi,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,nucella canaliculata,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,nucella emarginata/ostrina,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,nucella lamellosa,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,nucella lima,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,nucella spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,ocenebra circumtexta,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,ocenebra poulsoni,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,ocenebra spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,opalia spp.,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,pachycheles spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,pachygrapsus crassipes,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,pachygrapsus crassipes and hemigrapsus nudus recruits,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,pagurus beringanus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,pagurus granosimanus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,pagurus hirsutiusculus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,pagurus samuelis,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,pagurus spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,petrolisthes spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,pisaster ochraceus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,pugettia spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,tegula aureotincta,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,tegula brunnea,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,tegula eiseni,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,tegula funebralis,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,tegula gallina,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,3,littorina spp,443.75
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,acanthinucella spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,alia spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,amphissa spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,bittium spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,calliostoma ligatum,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,calliostoma spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,ceratostoma nuttalli,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,conus californicus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,epitonium tinctum,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,evasterias troschelii,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,hemigrapsus nudus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,hemigrapsus oregonensis,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,hermit crabs,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,homalopoma spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,kelletia kelletii,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,lacuna spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,lepidochitona dentiens,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,leptasterias spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,lirabuccinum dirum,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,macron lividus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,norrisia norrisi,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,nucella canaliculata,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,nucella emarginata/ostrina,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,nucella lamellosa,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,nucella lima,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,nucella spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,ocenebra circumtexta,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,ocenebra poulsoni,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,ocenebra spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,opalia spp.,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,pachycheles spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,pachygrapsus crassipes,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,pachygrapsus crassipes and hemigrapsus nudus recruits,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,pagurus beringanus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,pagurus granosimanus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,pagurus hirsutiusculus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,pagurus samuelis,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,pagurus spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,petrolisthes spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,pisaster ochraceus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,pugettia spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,tegula aureotincta,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,tegula brunnea,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,tegula eiseni,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,tegula funebralis,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,tegula gallina,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,4,littorina spp,1137.5
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,acanthinucella spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,alia spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,amphissa spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,bittium spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,calliostoma ligatum,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,calliostoma spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,ceratostoma nuttalli,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,conus californicus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,epitonium tinctum,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,evasterias troschelii,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,hemigrapsus nudus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,hemigrapsus oregonensis,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,hermit crabs,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,homalopoma spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,kelletia kelletii,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,lacuna spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,lepidochitona dentiens,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,leptasterias spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,lirabuccinum dirum,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,macron lividus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,norrisia norrisi,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,nucella canaliculata,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,nucella emarginata/ostrina,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,nucella lamellosa,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,nucella lima,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,nucella spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,ocenebra circumtexta,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,ocenebra poulsoni,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,ocenebra spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,opalia spp.,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,pachycheles spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,pachygrapsus crassipes and hemigrapsus nudus recruits,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,pagurus beringanus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,pagurus granosimanus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,pagurus hirsutiusculus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,pagurus samuelis,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,pagurus spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,petrolisthes spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,pisaster ochraceus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,pugettia spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,tegula aureotincta,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,tegula brunnea,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,tegula eiseni,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,tegula funebralis,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,tegula gallina,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,pachygrapsus crassipes,1
Alegria,133,SP14,2014,2,26,chthamalus/balanus,6,littorina spp,1100
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,acanthinucella spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,alia spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,amphissa spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,bittium spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,calliostoma ligatum,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,calliostoma spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,ceratostoma nuttalli,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,conus californicus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,epitonium tinctum,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,evasterias troschelii,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,hemigrapsus nudus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,hemigrapsus oregonensis,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,hermit crabs,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,homalopoma spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,kelletia kelletii,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,lacuna spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,lepidochitona dentiens,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,leptasterias spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,lirabuccinum dirum,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,macron lividus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,norrisia norrisi,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,nucella canaliculata,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,nucella emarginata/ostrina,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,nucella lamellosa,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,nucella lima,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,nucella spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,ocenebra circumtexta,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,ocenebra poulsoni,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,ocenebra spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,opalia spp.,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,pachycheles spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,pachygrapsus crassipes,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,pachygrapsus crassipes and hemigrapsus nudus recruits,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,pagurus beringanus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,pagurus granosimanus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,pagurus hirsutiusculus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,pagurus samuelis,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,pagurus spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,petrolisthes spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,pisaster ochraceus,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,pugettia spp,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,tegula aureotincta,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,tegula brunnea,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,tegula eiseni,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,tegula funebralis,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,tegula gallina,0
Alegria,133,SP14,2014,2,26,chthamalus/balanus,7,littorina spp,903.125
Alegria,133,SP14,2014,2,26,mytilus,1,alia spp,0
Alegria,133,SP14,2014,2,26,mytilus,1,amphissa spp,0
Alegria,133,SP14,2014,2,26,mytilus,1,bittium spp,0
Alegria,133,SP14,2014,2,26,mytilus,1,calliostoma ligatum,0
Alegria,133,SP14,2014,2,26,mytilus,1,calliostoma spp,0
Alegria,133,SP14,2014,2,26,mytilus,1,ceratostoma nuttalli,0
Alegria,133,SP14,2014,2,26,mytilus,1,conus californicus,0
Alegria,133,SP14,2014,2,26,mytilus,1,epitonium tinctum,0
Alegria,133,SP14,2014,2,26,mytilus,1,evasterias troschelii,0
Alegria,133,SP14,2014,2,26,mytilus,1,hemigrapsus nudus,0
Alegria,133,SP14,2014,2,26,mytilus,1,hemigrapsus oregonensis,0
Alegria,133,SP14,2014,2,26,mytilus,1,hermit crabs,0
Alegria,133,SP14,2014,2,26,mytilus,1,homalopoma spp,0
Alegria,133,SP14,2014,2,26,mytilus,1,kelletia kelletii,0
Alegria,133,SP14,2014,2,26,mytilus,1,lacuna spp,0
Alegria,133,SP14,2014,2,26,mytilus,1,lepidochitona dentiens,0
Alegria,133,SP14,2014,2,26,mytilus,1,leptasterias spp,0
Alegria,133,SP14,2014,2,26,mytilus,1,lirabuccinum dirum,0
Alegria,133,SP14,2014,2,26,mytilus,1,macron lividus,0
Alegria,133,SP14,2014,2,26,mytilus,1,norrisia norrisi,0
Alegria,133,SP14,2014,2,26,mytilus,1,nucella canaliculata,0
Alegria,133,SP14,2014,2,26,mytilus,1,nucella emarginata/ostrina,0
Alegria,133,SP14,2014,2,26,mytilus,1,nucella lamellosa,0
Alegria,133,SP14,2014,2,26,mytilus,1,nucella lima,0
Alegria,133,SP14,2014,2,26,mytilus,1,nucella spp,0
Alegria,133,SP14,2014,2,26,mytilus,1,ocenebra circumtexta,0
Alegria,133,SP14,2014,2,26,mytilus,1,ocenebra poulsoni,0
Alegria,133,SP14,2014,2,26,mytilus,1,ocenebra spp,0
Alegria,133,SP14,2014,2,26,mytilus,1,opalia spp.,0
Alegria,133,SP14,2014,2,26,mytilus,1,pachycheles spp,0
Alegria,133,SP14,2014,2,26,mytilus,1,pachygrapsus crassipes,0
Alegria,133,SP14,2014,2,26,mytilus,1,pachygrapsus crassipes and hemigrapsus nudus recruits,0
Alegria,133,SP14,2014,2,26,mytilus,1,pagurus beringanus,0
Alegria,133,SP14,2014,2,26,mytilus,1,pagurus granosimanus,0
Alegria,133,SP14,2014,2,26,mytilus,1,pagurus hirsutiusculus,0
Alegria,133,SP14,2014,2,26,mytilus,1,pagurus samuelis,0
Alegria,133,SP14,2014,2,26,mytilus,1,pagurus spp,0
Alegria,133,SP14,2014,2,26,mytilus,1,petrolisthes spp,0
Alegria,133,SP14,2014,2,26,mytilus,1,pisaster ochraceus,0
Alegria,133,SP14,2014,2,26,mytilus,1,pugettia spp,0
Alegria,133,SP14,2014,2,26,mytilus,1,tegula aureotincta,0
Alegria,133,SP14,2014,2,26,mytilus,1,tegula brunnea,0
Alegria,133,SP14,2014,2,26,mytilus,1,tegula eiseni,0
Alegria,133,SP14,2014,2,26,mytilus,1,tegula gallina,0
Alegria,133,SP14,2014,2,26,mytilus,1,tegula funebralis,1
Alegria,133,SP14,2014,2,26,mytilus,1,acanthinucella spp,3
Alegria,133,SP14,2014,2,26,mytilus,2,acanthinucella spp,0
Alegria,133,SP14,2014,2,26,mytilus,2,alia spp,0
Alegria,133,SP14,2014,2,26,mytilus,2,amphissa spp,0
Alegria,133,SP14,2014,2,26,mytilus,2,bittium spp,0
Alegria,133,SP14,2014,2,26,mytilus,2,calliostoma ligatum,0
Alegria,133,SP14,2014,2,26,mytilus,2,calliostoma spp,0
Alegria,133,SP14,2014,2,26,mytilus,2,ceratostoma nuttalli,0
Alegria,133,SP14,2014,2,26,mytilus,2,conus californicus,0
Alegria,133,SP14,2014,2,26,mytilus,2,epitonium tinctum,0
Alegria,133,SP14,2014,2,26,mytilus,2,evasterias troschelii,0
Alegria,133,SP14,2014,2,26,mytilus,2,hemigrapsus nudus,0
Alegria,133,SP14,2014,2,26,mytilus,2,hemigrapsus oregonensis,0
Alegria,133,SP14,2014,2,26,mytilus,2,hermit crabs,0
Alegria,133,SP14,2014,2,26,mytilus,2,homalopoma spp,0
Alegria,133,SP14,2014,2,26,mytilus,2,kelletia kelletii,0
Alegria,133,SP14,2014,2,26,mytilus,2,lacuna spp,0
