Location,Sensor,Recovery Date,Date_Time,Date,Time,Temperature,pH,
lol,1,7/13/21,2021-06-27T17:00:00Z,6/27/21,17:00:00,13.16948515,7.92528108,
lol,1,7/13/21,2021-06-27T17:15:00Z,6/27/21,17:15:00,13.17147981,7.924586469,
lol,1,7/13/21,2021-06-27T17:30:00Z,6/27/21,17:30:00,13.15337121,7.921391591,
lol,1,7/13/21,2021-06-27T17:45:00Z,6/27/21,17:45:00,13.1462602,7.922663374,
lol,1,7/13/21,2021-06-27T18:00:00Z,6/27/21,18:00:00,13.13277594,7.92289035,
lol,1,7/13/21,2021-06-27T18:15:00Z,6/27/21,18:15:00,13.06984513,7.917126454,
lol,1,7/13/21,2021-06-27T18:30:00Z,6/27/21,18:30:00,12.9893,7.909880795,
lol,1,7/13/21,2021-06-27T18:45:00Z,6/27/21,18:45:00,12.93843888,7.905360859,
lol,1,7/13/21,2021-06-27T19:00:00Z,6/27/21,19:00:00,12.91977023,7.90202753,
lol,1,7/13/21,2021-06-27T19:15:00Z,6/27/21,19:15:00,12.87507987,7.897261606,
lol,1,7/13/21,2021-06-27T19:30:00Z,6/27/21,19:30:00,12.77868551,7.891158578,
lol,1,7/13/21,2021-06-27T19:45:00Z,6/27/21,19:45:00,12.72420752,7.888044163,
lol,1,7/13/21,2021-06-27T20:00:00Z,6/27/21,20:00:00,12.68297114,7.885299625,
lol,1,7/13/21,2021-06-27T20:15:00Z,6/27/21,20:15:00,12.63439081,7.882253129,
lol,1,7/13/21,2021-06-27T20:30:00Z,6/27/21,20:30:00,12.55999647,7.880416796,
lol,1,7/13/21,2021-06-27T20:45:00Z,6/27/21,20:45:00,12.52869685,7.880304617,
lol,1,7/13/21,2021-06-27T21:00:00Z,6/27/21,21:00:00,12.51620364,7.880312049,
lol,1,7/13/21,2021-06-27T21:15:00Z,6/27/21,21:15:00,12.49709472,7.877945513,
lol,1,7/13/21,2021-06-27T21:30:00Z,6/27/21,21:30:00,12.49166004,7.880606929,
lol,1,7/13/21,2021-06-27T21:45:00Z,6/27/21,21:45:00,12.45667032,7.876917884,
lol,1,7/13/21,2021-06-27T22:00:00Z,6/27/21,22:00:00,12.44084028,7.8747722,
lol,1,7/13/21,2021-06-27T22:15:00Z,6/27/21,22:15:00,12.42775989,7.872593709,
lol,1,7/13/21,2021-06-27T22:30:00Z,6/27/21,22:30:00,12.39092413,7.868179134,
lol,1,7/13/21,2021-06-27T22:45:00Z,6/27/21,22:45:00,12.36870759,7.870953031,
lol,1,7/13/21,2021-06-27T23:00:00Z,6/27/21,23:00:00,12.29981751,7.861387114,
lol,1,7/13/21,2021-06-27T23:15:00Z,6/27/21,23:15:00,12.24856787,7.857274914,
lol,1,7/13/21,2021-06-27T23:30:00Z,6/27/21,23:30:00,12.21945185,7.85641266,
lol,1,7/13/21,2021-06-27T23:45:00Z,6/27/21,23:45:00,12.21154205,7.857688163,
lol,1,7/13/21,2021-06-28T00:00:00Z,6/28/21,0:00:00,12.1469718,7.850265273,
lol,1,7/13/21,2021-06-28T00:15:00Z,6/28/21,0:15:00,12.11178869,7.845403195,
lol,1,7/13/21,2021-06-28T00:30:00Z,6/28/21,0:30:00,12.08036515,7.847316659,
lol,1,7/13/21,2021-06-28T00:45:00Z,6/28/21,0:45:00,12.04094046,7.843199163,
lol,1,7/13/21,2021-06-28T01:00:00Z,6/28/21,1:00:00,12.03330098,7.840366817,
lol,1,7/13/21,2021-06-28T01:15:00Z,6/28/21,1:15:00,12.03051328,7.84030371,
lol,1,7/13/21,2021-06-28T01:30:00Z,6/28/21,1:30:00,11.97413525,7.837371402,
lol,1,7/13/21,2021-06-28T01:45:00Z,6/28/21,1:45:00,11.9371249,7.840063158,
lol,1,7/13/21,2021-06-28T02:00:00Z,6/28/21,2:00:00,11.9262386,7.838874934,
lol,1,7/13/21,2021-06-28T02:15:00Z,6/28/21,2:15:00,11.90459895,7.838082122,
lol,1,7/13/21,2021-06-28T02:30:00Z,6/28/21,2:30:00,11.87864111,7.838278964,
lol,1,7/13/21,2021-06-28T02:45:00Z,6/28/21,2:45:00,11.87383467,7.840068909,
lol,1,7/13/21,2021-06-28T03:00:00Z,6/28/21,3:00:00,11.85882937,7.843294255,
lol,1,7/13/21,2021-06-28T03:15:00Z,6/28/21,3:15:00,11.85133391,7.841631814,
lol,1,7/13/21,2021-06-28T03:30:00Z,6/28/21,3:30:00,11.85898277,7.839569751,
lol,1,7/13/21,2021-06-28T03:45:00Z,6/28/21,3:45:00,11.85791205,7.836050006,
lol,1,7/13/21,2021-06-28T04:00:00Z,6/28/21,4:00:00,11.8768931,7.834627118,
lol,1,7/13/21,2021-06-28T04:15:00Z,6/28/21,4:15:00,11.89634177,7.828255589,
lol,1,7/13/21,2021-06-28T04:30:00Z,6/28/21,4:30:00,11.90859824,7.815795056,
lol,1,7/13/21,2021-06-28T04:45:00Z,6/28/21,4:45:00,11.9214863,7.808736833,
lol,1,7/13/21,2021-06-28T05:00:00Z,6/28/21,5:00:00,11.92837497,7.798267026,
lol,1,7/13/21,2021-06-28T05:15:00Z,6/28/21,5:15:00,11.935366,7.795328773,
lol,1,7/13/21,2021-06-28T05:30:00Z,6/28/21,5:30:00,11.94464881,7.792412378,
lol,1,7/13/21,2021-06-28T05:45:00Z,6/28/21,5:45:00,11.95392566,7.78552063,
lol,1,7/13/21,2021-06-28T06:00:00Z,6/28/21,6:00:00,11.9620173,7.773255336,
lol,1,7/13/21,2021-06-28T06:15:00Z,6/28/21,6:15:00,11.96957003,7.753465457,
lol,1,7/13/21,2021-06-28T06:30:00Z,6/28/21,6:30:00,11.97813021,7.734961323,
lol,1,7/13/21,2021-06-28T06:45:00Z,6/28/21,6:45:00,11.98818147,7.720452301,
lol,1,7/13/21,2021-06-28T07:00:00Z,6/28/21,7:00:00,12.00161454,7.698265395,
lol,1,7/13/21,2021-06-28T07:15:00Z,6/28/21,7:15:00,12.02049835,7.667405734,
lol,1,7/13/21,2021-06-28T07:30:00Z,6/28/21,7:30:00,12.04759785,7.638888208,
lol,1,7/13/21,2021-06-28T07:45:00Z,6/28/21,7:45:00,12.08027133,7.620064865,
lol,1,7/13/21,2021-06-28T08:00:00Z,6/28/21,8:00:00,12.12414363,7.605572897,
lol,1,7/13/21,2021-06-28T08:15:00Z,6/28/21,8:15:00,12.17896136,7.597907979,
lol,1,7/13/21,2021-06-28T08:30:00Z,6/28/21,8:30:00,12.25267333,7.591896361,
lol,1,7/13/21,2021-06-28T08:45:00Z,6/28/21,8:45:00,12.33714169,7.589060635,
lol,1,7/13/21,2021-06-28T09:00:00Z,6/28/21,9:00:00,12.42839536,7.590161551,
lol,1,7/13/21,2021-06-28T09:15:00Z,6/28/21,9:15:00,12.53100257,7.591074627,
lol,1,7/13/21,2021-06-28T09:30:00Z,6/28/21,9:30:00,12.64063739,7.591660475,
lol,1,7/13/21,2021-06-28T09:45:00Z,6/28/21,9:45:00,12.75256537,7.593590851,
lol,1,7/13/21,2021-06-28T10:00:00Z,6/28/21,10:00:00,12.87770809,7.600399054,
lol,1,7/13/21,2021-06-28T10:15:00Z,6/28/21,10:15:00,13.02273652,7.606972532,
lol,1,7/13/21,2021-06-28T10:30:00Z,6/28/21,10:30:00,13.20060067,7.615272124,
lol,1,7/13/21,2021-06-28T10:45:00Z,6/28/21,10:45:00,13.3547838,7.628880159,
lol,1,7/13/21,2021-06-28T11:00:00Z,6/28/21,11:00:00,13.5822747,7.653284044,
lol,1,7/13/21,2021-06-28T11:15:00Z,6/28/21,11:15:00,13.72850737,7.690598668,
lol,1,7/13/21,2021-06-28T11:30:00Z,6/28/21,11:30:00,13.79333461,7.774606384,
lol,1,7/13/21,2021-06-28T11:45:00Z,6/28/21,11:45:00,13.5161661,7.857473752,
lol,1,7/13/21,2021-06-28T12:00:00Z,6/28/21,12:00:00,12.80688222,7.872894479,
lol,1,7/13/21,2021-06-28T12:15:00Z,6/28/21,12:15:00,12.51234349,7.882276655,
lol,1,7/13/21,2021-06-28T12:30:00Z,6/28/21,12:30:00,12.34940658,7.883047293,
lol,1,7/13/21,2021-06-28T12:45:00Z,6/28/21,12:45:00,12.28631666,7.884962187,
lol,1,7/13/21,2021-06-28T13:00:00Z,6/28/21,13:00:00,12.23968551,7.878514788,
lol,1,7/13/21,2021-06-28T13:15:00Z,6/28/21,13:15:00,12.30595394,7.892624525,
lol,1,7/13/21,2021-06-28T13:30:00Z,6/28/21,13:30:00,12.26792045,7.881948102,
lol,1,7/13/21,2021-06-28T13:45:00Z,6/28/21,13:45:00,12.30532014,7.887984303,
lol,1,7/13/21,2021-06-28T14:00:00Z,6/28/21,14:00:00,12.31604982,7.887356788,
lol,1,7/13/21,2021-06-28T14:15:00Z,6/28/21,14:15:00,12.28584184,7.880265311,
lol,1,7/13/21,2021-06-28T14:30:00Z,6/28/21,14:30:00,12.32557374,7.882304144,
lol,1,7/13/21,2021-06-28T14:45:00Z,6/28/21,14:45:00,12.33293165,7.881437878,
lol,1,7/13/21,2021-06-28T15:00:00Z,6/28/21,15:00:00,12.37235766,7.892537545,
lol,1,7/13/21,2021-06-28T15:15:00Z,6/28/21,15:15:00,12.34543559,7.89184129,
lol,1,7/13/21,2021-06-28T15:30:00Z,6/28/21,15:30:00,12.32325164,7.885396293,
lol,1,7/13/21,2021-06-28T15:45:00Z,6/28/21,15:45:00,12.29217491,7.887525748,
lol,1,7/13/21,2021-06-28T16:00:00Z,6/28/21,16:00:00,12.26862634,7.887138793,
lol,1,7/13/21,2021-06-28T16:15:00Z,6/28/21,16:15:00,12.27418374,7.888953268,
lol,1,7/13/21,2021-06-28T16:30:00Z,6/28/21,16:30:00,12.27843774,7.89181681,
lol,1,7/13/21,2021-06-28T16:45:00Z,6/28/21,16:45:00,12.23636576,7.89054404,
lol,1,7/13/21,2021-06-28T17:00:00Z,6/28/21,17:00:00,12.21594231,7.887914539,
lol,1,7/13/21,2021-06-28T17:15:00Z,6/28/21,17:15:00,12.19877039,7.886364945,
lol,1,7/13/21,2021-06-28T17:30:00Z,6/28/21,17:30:00,12.18159835,7.886994791,
lol,1,7/13/21,2021-06-28T17:45:00Z,6/28/21,17:45:00,12.13367887,7.87946501,
lol,1,7/13/21,2021-06-28T18:00:00Z,6/28/21,18:00:00,12.15217281,7.883568565,
lol,1,7/13/21,2021-06-28T18:15:00Z,6/28/21,18:15:00,12.1243371,7.880912675,
lol,1,7/13/21,2021-06-28T18:30:00Z,6/28/21,18:30:00,12.11294676,7.879955477,
lol,1,7/13/21,2021-06-28T18:45:00Z,6/28/21,18:45:00,12.08851407,7.878326915,
lol,1,7/13/21,2021-06-28T19:00:00Z,6/28/21,19:00:00,12.07411875,7.875797449,
lol,1,7/13/21,2021-06-28T19:15:00Z,6/28/21,19:15:00,12.03295436,7.872415035,
lol,1,7/13/21,2021-06-28T19:30:00Z,6/28/21,19:30:00,12.00630697,7.871019798,
lol,1,7/13/21,2021-06-28T19:45:00Z,6/28/21,19:45:00,11.98417179,7.868329168,
lol,1,7/13/21,2021-06-28T20:00:00Z,6/28/21,20:00:00,11.95267468,7.863492261,
lol,1,7/13/21,2021-06-28T20:15:00Z,6/28/21,20:15:00,11.8954251,7.85898604,
lol,1,7/13/21,2021-06-28T20:30:00Z,6/28/21,20:30:00,11.87076208,7.859532351,
lol,1,7/13/21,2021-06-28T20:45:00Z,6/28/21,20:45:00,11.83965802,7.856765861,
lol,1,7/13/21,2021-06-28T21:00:00Z,6/28/21,21:00:00,11.80325257,7.858290585,
lol,1,7/13/21,2021-06-28T21:15:00Z,6/28/21,21:15:00,11.79908865,7.860943403,
lol,1,7/13/21,2021-06-28T21:30:00Z,6/28/21,21:30:00,11.76255691,7.8555392,
lol,1,7/13/21,2021-06-28T21:45:00Z,6/28/21,21:45:00,11.72198972,7.855466036,
lol,1,7/13/21,2021-06-28T22:00:00Z,6/28/21,22:00:00,11.70004126,7.856436707,
lol,1,7/13/21,2021-06-28T22:15:00Z,6/28/21,22:15:00,11.68043901,7.854846269,
lol,1,7/13/21,2021-06-28T22:30:00Z,6/28/21,22:30:00,11.64113992,7.851648679,
lol,1,7/13/21,2021-06-28T22:45:00Z,6/28/21,22:45:00,11.64030385,7.851645608,
lol,1,7/13/21,2021-06-28T23:00:00Z,6/28/21,23:00:00,11.60883762,7.847300873,
lol,1,7/13/21,2021-06-28T23:15:00Z,6/28/21,23:15:00,11.58952519,7.847845639,
lol,1,7/13/21,2021-06-28T23:30:00Z,6/28/21,23:30:00,11.56561079,7.844857735,
lol,1,7/13/21,2021-06-28T23:45:00Z,6/28/21,23:45:00,11.53700403,7.840792429,
lol,1,7/13/21,2021-06-29T00:00:00Z,6/29/21,0:00:00,11.49208455,7.839582491,
lol,1,7/13/21,2021-06-29T00:15:00Z,6/29/21,0:15:00,11.45698004,7.830803215,
lol,1,7/13/21,2021-06-29T00:30:00Z,6/29/21,0:30:00,11.4348839,7.8276236,
lol,1,7/13/21,2021-06-29T00:45:00Z,6/29/21,0:45:00,11.42551299,7.830440971,
lol,1,7/13/21,2021-06-29T01:00:00Z,6/29/21,1:00:00,11.42078449,7.830092047,
lol,1,7/13/21,2021-06-29T01:15:00Z,6/29/21,1:15:00,11.40241967,7.832346493,
lol,1,7/13/21,2021-06-29T01:30:00Z,6/29/21,1:30:00,11.38448392,7.826406016,
lol,1,7/13/21,2021-06-29T01:45:00Z,6/29/21,1:45:00,11.35428757,7.826206477,
lol,1,7/13/21,2021-06-29T02:00:00Z,6/29/21,2:00:00,11.350563,7.828978456,
lol,1,7/13/21,2021-06-29T02:15:00Z,6/29/21,2:15:00,11.33675531,7.82617482,
lol,1,7/13/21,2021-06-29T02:30:00Z,6/29/21,2:30:00,11.31472361,7.831842115,
lol,1,7/13/21,2021-06-29T02:45:00Z,6/29/21,2:45:00,11.30028792,7.825723397,
lol,1,7/13/21,2021-06-29T03:00:00Z,6/29/21,3:00:00,11.28410316,7.827383411,
lol,1,7/13/21,2021-06-29T03:15:00Z,6/29/21,3:15:00,11.27223258,7.835187914,
lol,1,7/13/21,2021-06-29T03:30:00Z,6/29/21,3:30:00,11.26923745,7.836133107,
lol,1,7/13/21,2021-06-29T03:45:00Z,6/29/21,3:45:00,11.24671641,7.832206021,
lol,1,7/13/21,2021-06-29T04:00:00Z,6/29/21,4:00:00,11.23409711,7.830864681,
lol,1,7/13/21,2021-06-29T04:15:00Z,6/29/21,4:15:00,11.23638786,7.831803783,
lol,1,7/13/21,2021-06-29T04:30:00Z,6/29/21,4:30:00,11.23653609,7.831122166,
lol,1,7/13/21,2021-06-29T04:45:00Z,6/29/21,4:45:00,11.2365536,7.830896573,
lol,1,7/13/21,2021-06-29T05:00:00Z,6/29/21,5:00:00,11.2363137,7.82837747,
lol,1,7/13/21,2021-06-29T05:15:00Z,6/29/21,5:15:00,11.23700305,7.822296048,
lol,1,7/13/21,2021-06-29T05:30:00Z,6/29/21,5:30:00,11.23412775,7.818532396,
lol,1,7/13/21,2021-06-29T05:45:00Z,6/29/21,5:45:00,11.23988053,7.796839561,
lol,1,7/13/21,2021-06-29T06:00:00Z,6/29/21,6:00:00,11.24587357,7.785450173,
lol,1,7/13/21,2021-06-29T06:15:00Z,6/29/21,6:15:00,11.25071752,7.782006313,
lol,1,7/13/21,2021-06-29T06:30:00Z,6/29/21,6:30:00,11.25751729,7.777611639,
lol,1,7/13/21,2021-06-29T06:45:00Z,6/29/21,6:45:00,11.27075477,7.768350446,
lol,1,7/13/21,2021-06-29T07:00:00Z,6/29/21,7:00:00,11.28237597,7.760108459,
lol,1,7/13/21,2021-06-29T07:15:00Z,6/29/21,7:15:00,11.29944453,7.752589833,
lol,1,7/13/21,2021-06-29T07:30:00Z,6/29/21,7:30:00,11.32397691,7.738651597,
lol,1,7/13/21,2021-06-29T07:45:00Z,6/29/21,7:45:00,11.3571754,7.732148376,
lol,1,7/13/21,2021-06-29T08:00:00Z,6/29/21,8:00:00,11.4033301,7.724534316,
lol,1,7/13/21,2021-06-29T08:15:00Z,6/29/21,8:15:00,11.46558097,7.714557531,
lol,1,7/13/21,2021-06-29T08:30:00Z,6/29/21,8:30:00,11.54806001,7.716895434,
lol,1,7/13/21,2021-06-29T08:45:00Z,6/29/21,8:45:00,11.65388905,7.710913289,
lol,1,7/13/21,2021-06-29T09:00:00Z,6/29/21,9:00:00,11.77738354,7.709019752,
lol,1,7/13/21,2021-06-29T09:15:00Z,6/29/21,9:15:00,11.90752334,7.695215079,
lol,1,7/13/21,2021-06-29T09:30:00Z,6/29/21,9:30:00,12.11180479,7.698696771,
lol,1,7/13/21,2021-06-29T09:45:00Z,6/29/21,9:45:00,12.37631156,7.689492009,
lol,1,7/13/21,2021-06-29T10:00:00Z,6/29/21,10:00:00,12.7027025,7.706300987,
lol,1,7/13/21,2021-06-29T10:15:00Z,6/29/21,10:15:00,13.0913361,7.660678261,
lol,1,7/13/21,2021-06-29T10:30:00Z,6/29/21,10:30:00,13.50924579,7.651217711,
lol,1,7/13/21,2021-06-29T10:45:00Z,6/29/21,10:45:00,13.96077962,7.706590265,
lol,1,7/13/21,2021-06-29T11:00:00Z,6/29/21,11:00:00,14.42290676,7.737822887,
lol,1,7/13/21,2021-06-29T11:15:00Z,6/29/21,11:15:00,14.89310398,7.759447695,
lol,1,7/13/21,2021-06-29T11:30:00Z,6/29/21,11:30:00,15.43285772,7.749079554,
lol,1,7/13/21,2021-06-29T11:45:00Z,6/29/21,11:45:00,15.08685644,7.800370879,
lol,1,7/13/21,2021-06-29T12:00:00Z,6/29/21,12:00:00,14.87415056,7.820392193,
lol,1,7/13/21,2021-06-29T12:15:00Z,6/29/21,12:15:00,13.39428344,7.858863957,
lol,1,7/13/21,2021-06-29T12:30:00Z,6/29/21,12:30:00,12.70449089,7.877211508,
lol,1,7/13/21,2021-06-29T12:45:00Z,6/29/21,12:45:00,12.20630037,7.868554802,
lol,1,7/13/21,2021-06-29T13:00:00Z,6/29/21,13:00:00,12.06186884,7.875400095,
lol,1,7/13/21,2021-06-29T13:15:00Z,6/29/21,13:15:00,11.98650795,7.882378258,
lol,1,7/13/21,2021-06-29T13:30:00Z,6/29/21,13:30:00,11.92107612,7.880782257,
lol,1,7/13/21,2021-06-29T13:45:00Z,6/29/21,13:45:00,11.93304357,7.878948538,
lol,1,7/13/21,2021-06-29T14:00:00Z,6/29/21,14:00:00,11.92264029,7.869734184,
lol,1,7/13/21,2021-06-29T14:15:00Z,6/29/21,14:15:00,11.91463156,7.864511568,
lol,1,7/13/21,2021-06-29T14:30:00Z,6/29/21,14:30:00,11.92414922,7.868822878,
lol,1,7/13/21,2021-06-29T14:45:00Z,6/29/21,14:45:00,11.92921138,7.866564924,
lol,1,7/13/21,2021-06-29T15:00:00Z,6/29/21,15:00:00,11.93967551,7.86554191,
lol,1,7/13/21,2021-06-29T15:15:00Z,6/29/21,15:15:00,11.94598286,7.859403575,
lol,1,7/13/21,2021-06-29T15:30:00Z,6/29/21,15:30:00,11.95127495,7.863135607,
lol,1,7/13/21,2021-06-29T15:45:00Z,6/29/21,15:45:00,11.93256112,7.85581464,
lol,1,7/13/21,2021-06-29T16:00:00Z,6/29/21,16:00:00,11.93686796,7.858478992,
lol,1,7/13/21,2021-06-29T16:15:00Z,6/29/21,16:15:00,11.9418508,7.862045574,
lol,1,7/13/21,2021-06-29T16:30:00Z,6/29/21,16:30:00,11.93008987,7.859876505,
lol,1,7/13/21,2021-06-29T16:45:00Z,6/29/21,16:45:00,11.91736522,7.863443514,
lol,1,7/13/21,2021-06-29T17:00:00Z,6/29/21,17:00:00,11.91408606,7.864904511,
lol,1,7/13/21,2021-06-29T17:15:00Z,6/29/21,17:15:00,11.92302359,7.872276524,
lol,1,7/13/21,2021-06-29T17:30:00Z,6/29/21,17:30:00,11.90425874,7.870294672,
lol,1,7/13/21,2021-06-29T17:45:00Z,6/29/21,17:45:00,11.89823102,7.868741698,
lol,1,7/13/21,2021-06-29T18:00:00Z,6/29/21,18:00:00,11.8915017,7.868566606,
lol,1,7/13/21,2021-06-29T18:15:00Z,6/29/21,18:15:00,11.88474758,7.86877933,
lol,1,7/13/21,2021-06-29T18:30:00Z,6/29/21,18:30:00,11.87744437,7.871063119,
lol,1,7/13/21,2021-06-29T18:45:00Z,6/29/21,18:45:00,11.85570502,7.866866036,
lol,1,7/13/21,2021-06-29T19:00:00Z,6/29/21,19:00:00,11.83884201,7.863964375,
lol,1,7/13/21,2021-06-29T19:15:00Z,6/29/21,19:15:00,11.81227593,7.85937498,
lol,1,7/13/21,2021-06-29T19:30:00Z,6/29/21,19:30:00,11.79928889,7.856215866,
lol,1,7/13/21,2021-06-29T19:45:00Z,6/29/21,19:45:00,11.7905309,7.851360945,
lol,1,7/13/21,2021-06-29T20:00:00Z,6/29/21,20:00:00,11.78780716,7.849490659,
lol,1,7/13/21,2021-06-29T20:15:00Z,6/29/21,20:15:00,11.79043899,7.84118173,
lol,1,7/13/21,2021-06-29T20:30:00Z,6/29/21,20:30:00,11.78734686,7.840745533,
lol,1,7/13/21,2021-06-29T20:45:00Z,6/29/21,20:45:00,11.79609443,7.836870643,
lol,1,7/13/21,2021-06-29T21:00:00Z,6/29/21,21:00:00,11.81348052,7.83224279,
lol,1,7/13/21,2021-06-29T21:15:00Z,6/29/21,21:15:00,11.88293245,7.835551352,
lol,1,7/13/21,2021-06-29T21:30:00Z,6/29/21,21:30:00,11.93676048,7.832694551,
lol,1,7/13/21,2021-06-29T21:45:00Z,6/29/21,21:45:00,11.96855817,7.832602265,
lol,1,7/13/21,2021-06-29T22:00:00Z,6/29/21,22:00:00,11.98880994,7.83185846,
lol,1,7/13/21,2021-06-29T22:15:00Z,6/29/21,22:15:00,11.99077338,7.832471289,
lol,1,7/13/21,2021-06-29T22:30:00Z,6/29/21,22:30:00,11.98644609,7.833203356,
lol,1,7/13/21,2021-06-29T22:45:00Z,6/29/21,22:45:00,11.98605767,7.835205166,
lol,1,7/13/21,2021-06-29T23:00:00Z,6/29/21,23:00:00,12.00892573,7.835703851,
lol,1,7/13/21,2021-06-29T23:15:00Z,6/29/21,23:15:00,12.04437909,7.834988013,
lol,1,7/13/21,2021-06-29T23:30:00Z,6/29/21,23:30:00,12.0792816,7.835345689,
lol,1,7/13/21,2021-06-29T23:45:00Z,6/29/21,23:45:00,12.06202681,7.837655769,
lol,1,7/13/21,2021-06-30T00:00:00Z,6/30/21,0:00:00,12.04323114,7.837212109,
lol,1,7/13/21,2021-06-30T00:15:00Z,6/30/21,0:15:00,11.97792366,7.839080945,
lol,1,7/13/21,2021-06-30T00:30:00Z,6/30/21,0:30:00,11.92570907,7.839168654,
lol,1,7/13/21,2021-06-30T00:45:00Z,6/30/21,0:45:00,11.90880789,7.834465558,
lol,1,7/13/21,2021-06-30T01:00:00Z,6/30/21,1:00:00,11.89702421,7.832949156,
lol,1,7/13/21,2021-06-30T01:15:00Z,6/30/21,1:15:00,11.89674859,7.837035753,
lol,1,7/13/21,2021-06-30T01:30:00Z,6/30/21,1:30:00,11.89863307,7.83839741,
lol,1,7/13/21,2021-06-30T01:45:00Z,6/30/21,1:45:00,11.91032406,7.841907013,
lol,1,7/13/21,2021-06-30T02:00:00Z,6/30/21,2:00:00,11.92161806,7.839176651,
lol,1,7/13/21,2021-06-30T02:15:00Z,6/30/21,2:15:00,11.93603544,7.83518687,
lol,1,7/13/21,2021-06-30T02:30:00Z,6/30/21,2:30:00,11.95251693,7.835805195,
lol,1,7/13/21,2021-06-30T02:45:00Z,6/30/21,2:45:00,11.96460302,7.836536914,
lol,1,7/13/21,2021-06-30T03:00:00Z,6/30/21,3:00:00,11.97992104,7.839789216,
lol,1,7/13/21,2021-06-30T03:15:00Z,6/30/21,3:15:00,11.99608298,7.840770527,
lol,1,7/13/21,2021-06-30T03:30:00Z,6/30/21,3:30:00,12.01178344,7.840936205,
lol,1,7/13/21,2021-06-30T03:45:00Z,6/30/21,3:45:00,12.0338734,7.842299487,
lol,1,7/13/21,2021-06-30T04:00:00Z,6/30/21,4:00:00,12.05412462,7.841772168,
lol,1,7/13/21,2021-06-30T04:15:00Z,6/30/21,4:15:00,12.07800046,7.846127807,
lol,1,7/13/21,2021-06-30T04:30:00Z,6/30/21,4:30:00,12.10372727,7.849177195,
lol,1,7/13/21,2021-06-30T04:45:00Z,6/30/21,4:45:00,12.1327422,7.851275334,
lol,1,7/13/21,2021-06-30T05:00:00Z,6/30/21,5:00:00,12.15551252,7.85064431,
lol,1,7/13/21,2021-06-30T05:15:00Z,6/30/21,5:15:00,12.17969234,7.84996418,
lol,1,7/13/21,2021-06-30T05:30:00Z,6/30/21,5:30:00,12.20713344,7.84883807,
lol,1,7/13/21,2021-06-30T05:45:00Z,6/30/21,5:45:00,12.23164584,7.848133044,
lol,1,7/13/21,2021-06-30T06:00:00Z,6/30/21,6:00:00,12.25341802,7.836001347,
lol,1,7/13/21,2021-06-30T06:15:00Z,6/30/21,6:15:00,12.27538544,7.819508602,
lol,1,7/13/21,2021-06-30T06:30:00Z,6/30/21,6:30:00,12.29169832,7.8047021,
lol,1,7/13/21,2021-06-30T06:45:00Z,6/30/21,6:45:00,12.30755229,7.798474769,
lol,1,7/13/21,2021-06-30T07:00:00Z,6/30/21,7:00:00,12.32511408,7.795564425,
lol,1,7/13/21,2021-06-30T07:15:00Z,6/30/21,7:15:00,12.34631163,7.781465929,
lol,1,7/13/21,2021-06-30T07:30:00Z,6/30/21,7:30:00,12.36194485,7.772495142,
lol,1,7/13/21,2021-06-30T07:45:00Z,6/30/21,7:45:00,12.38327323,7.766399601,
lol,1,7/13/21,2021-06-30T08:00:00Z,6/30/21,8:00:00,12.41268506,7.759201508,
lol,1,7/13/21,2021-06-30T08:15:00Z,6/30/21,8:15:00,12.45320368,7.751000876,
lol,1,7/13/21,2021-06-30T08:30:00Z,6/30/21,8:30:00,12.50847452,7.747023241,
lol,1,7/13/21,2021-06-30T08:45:00Z,6/30/21,8:45:00,12.57518192,7.744373328,
lol,1,7/13/21,2021-06-30T09:00:00Z,6/30/21,9:00:00,12.65561867,7.752776801,
lol,1,7/13/21,2021-06-30T09:15:00Z,6/30/21,9:15:00,12.74990123,7.757725816,
lol,1,7/13/21,2021-06-30T09:30:00Z,6/30/21,9:30:00,12.8586836,7.74298449,
lol,1,7/13/21,2021-06-30T09:45:00Z,6/30/21,9:45:00,12.97548215,7.736447806,
lol,1,7/13/21,2021-06-30T10:00:00Z,6/30/21,10:00:00,13.09048622,7.73263001,
lol,1,7/13/21,2021-06-30T10:15:00Z,6/30/21,10:15:00,13.21639937,7.728047944,
lol,1,7/13/21,2021-06-30T10:30:00Z,6/30/21,10:30:00,13.35189485,7.758855438,
lol,1,7/13/21,2021-06-30T10:45:00Z,6/30/21,10:45:00,13.49543104,7.763093811,
lol,1,7/13/21,2021-06-30T11:00:00Z,6/30/21,11:00:00,13.665083,7.755772537,
lol,1,7/13/21,2021-06-30T11:15:00Z,6/30/21,11:15:00,13.84432765,7.734941729,
lol,1,7/13/21,2021-06-30T11:30:00Z,6/30/21,11:30:00,14.03305327,7.723079812,
lol,1,7/13/21,2021-06-30T11:45:00Z,6/30/21,11:45:00,14.25889677,7.744552277,
lol,1,7/13/21,2021-06-30T12:00:00Z,6/30/21,12:00:00,14.54670176,7.8016631,
lol,1,7/13/21,2021-06-30T12:15:00Z,6/30/21,12:15:00,14.96717967,7.782716796,
lol,1,7/13/21,2021-06-30T12:30:00Z,6/30/21,12:30:00,15.21084655,7.840233033,
lol,1,7/13/21,2021-06-30T12:45:00Z,6/30/21,12:45:00,15.17921604,7.992224129,
lol,1,7/13/21,2021-06-30T13:00:00Z,6/30/21,13:00:00,14.96501365,8.066343858,
