"date_time","min","wvht","minute_else","station"
2021-11-13 15:30:00,26,2.53,30,"Bodega Bay"
2021-11-13 16:00:00,56,2.53,60,"Bodega Bay"
2021-11-13 16:30:00,26,2.42,30,"Bodega Bay"
2021-11-13 17:00:00,56,2.28,60,"Bodega Bay"
2021-11-13 17:30:00,26,2.31,30,"Bodega Bay"
2021-11-13 18:00:00,56,2.32,60,"Bodega Bay"
2021-11-13 18:30:00,26,2.23,30,"Bodega Bay"
2021-11-13 19:00:00,56,2.25,60,"Bodega Bay"
2021-11-13 19:30:00,26,2.14,30,"Bodega Bay"
2021-11-13 20:00:00,56,2.06,60,"Bodega Bay"
2021-11-13 20:30:00,26,2.05,30,"Bodega Bay"
2021-11-13 21:00:00,56,2.23,60,"Bodega Bay"
2021-11-13 21:30:00,26,2.03,30,"Bodega Bay"
2021-11-13 22:00:00,56,2.09,60,"Bodega Bay"
2021-11-13 22:30:00,26,2.06,30,"Bodega Bay"
2021-11-13 23:00:00,56,1.94,60,"Bodega Bay"
2021-11-13 23:30:00,26,2.12,30,"Bodega Bay"
2021-11-14 00:00:00,56,1.86,60,"Bodega Bay"
2021-11-14 00:30:00,26,2,30,"Bodega Bay"
2021-11-14 01:00:00,56,2.09,60,"Bodega Bay"
2021-11-14 01:30:00,26,1.98,30,"Bodega Bay"
2021-11-14 02:00:00,56,2.11,60,"Bodega Bay"
2021-11-14 02:30:00,26,2.11,30,"Bodega Bay"
2021-11-14 03:00:00,56,2.08,60,"Bodega Bay"
2021-11-14 03:30:00,26,2.05,30,"Bodega Bay"
2021-11-14 04:00:00,56,2.3,60,"Bodega Bay"
2021-11-14 04:30:00,26,2.22,30,"Bodega Bay"
2021-11-14 05:00:00,56,2.26,60,"Bodega Bay"
2021-11-14 05:30:00,26,2.16,30,"Bodega Bay"
2021-11-14 06:00:00,56,2.1,60,"Bodega Bay"
2021-11-14 06:30:00,26,2.39,30,"Bodega Bay"
2021-11-14 07:00:00,56,2.19,60,"Bodega Bay"
2021-11-14 07:30:00,26,2.25,30,"Bodega Bay"
2021-11-14 08:00:00,56,2.42,60,"Bodega Bay"
2021-11-14 08:30:00,26,2.34,30,"Bodega Bay"
2021-11-14 09:00:00,56,2.36,60,"Bodega Bay"
2021-11-14 09:30:00,26,2.33,30,"Bodega Bay"
2021-11-14 10:00:00,56,2.29,60,"Bodega Bay"
2021-11-14 10:30:00,26,2.14,30,"Bodega Bay"
2021-11-14 11:00:00,56,2.17,60,"Bodega Bay"
2021-11-14 11:30:00,26,2.14,30,"Bodega Bay"
2021-11-14 12:00:00,56,2.05,60,"Bodega Bay"
2021-11-14 12:30:00,26,2.09,30,"Bodega Bay"
2021-11-14 13:00:00,56,2.24,60,"Bodega Bay"
2021-11-14 13:30:00,26,2.27,30,"Bodega Bay"
2021-11-14 14:00:00,56,2.2,60,"Bodega Bay"
2021-11-14 14:30:00,26,2.34,30,"Bodega Bay"
2021-11-14 15:00:00,56,2.14,60,"Bodega Bay"
2021-11-14 15:30:00,26,2.07,30,"Bodega Bay"
2021-11-14 16:00:00,56,2.06,60,"Bodega Bay"
2021-11-14 16:30:00,26,2.08,30,"Bodega Bay"
2021-11-14 17:00:00,56,1.96,60,"Bodega Bay"
2021-11-14 17:30:00,26,1.91,30,"Bodega Bay"
2021-11-14 18:00:00,56,2.01,60,"Bodega Bay"
2021-11-14 18:30:00,26,1.87,30,"Bodega Bay"
2021-11-14 19:00:00,56,1.91,60,"Bodega Bay"
2021-11-14 19:30:00,26,1.71,30,"Bodega Bay"
2021-11-14 20:00:00,56,1.77,60,"Bodega Bay"
2021-11-14 20:30:00,26,1.89,30,"Bodega Bay"
2021-11-14 21:00:00,56,1.71,60,"Bodega Bay"
2021-11-14 21:30:00,26,1.75,30,"Bodega Bay"
2021-11-14 22:00:00,56,1.84,60,"Bodega Bay"
2021-11-14 22:30:00,26,1.71,30,"Bodega Bay"
2021-11-14 23:00:00,56,1.82,60,"Bodega Bay"
2021-11-14 23:30:00,26,1.69,30,"Bodega Bay"
2021-11-15 00:00:00,56,1.8,60,"Bodega Bay"
2021-11-15 00:30:00,26,1.86,30,"Bodega Bay"
2021-11-15 01:00:00,56,1.87,60,"Bodega Bay"
2021-11-15 01:30:00,26,1.89,30,"Bodega Bay"
2021-11-15 02:00:00,56,1.94,60,"Bodega Bay"
2021-11-15 02:30:00,26,1.74,30,"Bodega Bay"
2021-11-15 03:00:00,56,1.79,60,"Bodega Bay"
2021-11-15 03:30:00,26,1.88,30,"Bodega Bay"
2021-11-15 04:00:00,56,1.84,60,"Bodega Bay"
2021-11-15 04:30:00,26,1.91,30,"Bodega Bay"
2021-11-15 05:00:00,56,1.93,60,"Bodega Bay"
2021-11-15 05:30:00,26,1.79,30,"Bodega Bay"
2021-11-15 06:00:00,56,1.89,60,"Bodega Bay"
2021-11-15 06:30:00,26,1.9,30,"Bodega Bay"
2021-11-15 07:00:00,56,1.79,60,"Bodega Bay"
2021-11-15 07:30:00,26,1.77,30,"Bodega Bay"
2021-11-15 08:00:00,56,1.61,60,"Bodega Bay"
2021-11-15 08:30:00,26,1.62,30,"Bodega Bay"
2021-11-15 09:00:00,56,1.65,60,"Bodega Bay"
2021-11-15 09:30:00,26,1.45,30,"Bodega Bay"
2021-11-15 10:00:00,56,1.72,60,"Bodega Bay"
2021-11-15 10:30:00,26,1.62,30,"Bodega Bay"
2021-11-15 11:00:00,56,1.51,60,"Bodega Bay"
2021-11-15 11:30:00,26,1.67,30,"Bodega Bay"
2021-11-15 12:00:00,56,1.71,60,"Bodega Bay"
2021-11-15 12:30:00,26,1.63,30,"Bodega Bay"
2021-11-15 13:00:00,56,1.6,60,"Bodega Bay"
2021-11-15 13:30:00,26,1.67,30,"Bodega Bay"
2021-11-15 14:00:00,56,1.56,60,"Bodega Bay"
2021-11-15 14:30:00,26,1.56,30,"Bodega Bay"
2021-11-15 15:00:00,56,1.59,60,"Bodega Bay"
2021-11-15 15:30:00,26,1.55,30,"Bodega Bay"
2021-11-15 16:00:00,56,1.51,60,"Bodega Bay"
2021-11-15 16:30:00,26,1.6,30,"Bodega Bay"
2021-11-15 17:00:00,56,1.49,60,"Bodega Bay"
2021-11-15 17:30:00,26,1.47,30,"Bodega Bay"
2021-11-15 18:00:00,56,1.4,60,"Bodega Bay"
2021-11-15 18:30:00,26,1.57,30,"Bodega Bay"
2021-11-15 19:00:00,56,1.51,60,"Bodega Bay"
2021-11-15 19:30:00,26,1.51,30,"Bodega Bay"
2021-11-15 20:00:00,56,1.48,60,"Bodega Bay"
2021-11-15 20:30:00,26,1.53,30,"Bodega Bay"
2021-11-15 21:00:00,56,1.49,60,"Bodega Bay"
2021-11-15 21:30:00,26,1.48,30,"Bodega Bay"
2021-11-15 22:00:00,56,1.44,60,"Bodega Bay"
2021-11-15 22:30:00,26,1.5,30,"Bodega Bay"
2021-11-15 23:00:00,56,1.54,60,"Bodega Bay"
2021-11-15 23:30:00,26,1.52,30,"Bodega Bay"
2021-11-16 00:00:00,56,1.52,60,"Bodega Bay"
2021-11-16 00:30:00,26,1.5,30,"Bodega Bay"
2021-11-16 01:00:00,56,1.54,60,"Bodega Bay"
2021-11-16 01:30:00,26,1.57,30,"Bodega Bay"
2021-11-16 02:00:00,56,1.56,60,"Bodega Bay"
2021-11-16 02:30:00,26,1.63,30,"Bodega Bay"
2021-11-16 03:00:00,56,1.58,60,"Bodega Bay"
2021-11-16 03:30:00,26,1.62,30,"Bodega Bay"
2021-11-16 04:00:00,56,1.69,60,"Bodega Bay"
2021-11-16 04:30:00,26,1.57,30,"Bodega Bay"
2021-11-16 05:00:00,56,1.63,60,"Bodega Bay"
2021-11-16 05:30:00,26,1.56,30,"Bodega Bay"
2021-11-16 06:00:00,56,1.68,60,"Bodega Bay"
2021-11-16 06:30:00,26,1.54,30,"Bodega Bay"
2021-11-16 07:00:00,56,1.48,60,"Bodega Bay"
2021-11-16 07:30:00,26,1.56,30,"Bodega Bay"
2021-11-16 08:00:00,56,1.57,60,"Bodega Bay"
2021-11-16 08:30:00,26,1.51,30,"Bodega Bay"
2021-11-16 09:00:00,56,1.53,60,"Bodega Bay"
2021-11-16 09:30:00,26,1.5,30,"Bodega Bay"
2021-11-16 10:00:00,56,1.47,60,"Bodega Bay"
2021-11-16 10:30:00,26,1.6,30,"Bodega Bay"
2021-11-16 11:00:00,56,1.69,60,"Bodega Bay"
2021-11-16 11:30:00,26,1.87,30,"Bodega Bay"
2021-11-16 12:00:00,56,2,60,"Bodega Bay"
2021-11-16 12:30:00,26,2.18,30,"Bodega Bay"
2021-11-16 13:00:00,56,2.14,60,"Bodega Bay"
2021-11-16 13:30:00,26,2.33,30,"Bodega Bay"
2021-11-16 14:00:00,56,2.54,60,"Bodega Bay"
2021-11-16 14:30:00,26,2.69,30,"Bodega Bay"
2021-11-16 15:00:00,56,2.79,60,"Bodega Bay"
2021-11-16 15:30:00,26,2.87,30,"Bodega Bay"
2021-11-16 16:00:00,56,2.98,60,"Bodega Bay"
2021-11-16 16:30:00,26,3.26,30,"Bodega Bay"
2021-11-16 17:00:00,56,2.9,60,"Bodega Bay"
2021-11-16 17:30:00,26,3.23,30,"Bodega Bay"
2021-11-16 18:00:00,56,3.17,60,"Bodega Bay"
2021-11-16 18:30:00,26,3.12,30,"Bodega Bay"
2021-11-16 19:00:00,56,3.23,60,"Bodega Bay"
2021-11-16 19:30:00,26,3.09,30,"Bodega Bay"
2021-11-16 20:00:00,56,3.23,60,"Bodega Bay"
2021-11-16 20:30:00,26,3.23,30,"Bodega Bay"
2021-11-16 21:00:00,56,2.96,60,"Bodega Bay"
2021-11-16 21:30:00,26,2.87,30,"Bodega Bay"
2021-11-16 22:00:00,56,3.24,60,"Bodega Bay"
2021-11-16 22:30:00,26,2.81,30,"Bodega Bay"
2021-11-16 23:00:00,56,3.05,60,"Bodega Bay"
2021-11-16 23:30:00,26,3,30,"Bodega Bay"
2021-11-17 00:00:00,56,3.49,60,"Bodega Bay"
2021-11-17 00:30:00,26,3.3,30,"Bodega Bay"
2021-11-17 01:00:00,56,3.19,60,"Bodega Bay"
2021-11-17 01:30:00,26,3.34,30,"Bodega Bay"
2021-11-17 02:00:00,56,3.5,60,"Bodega Bay"
2021-11-17 02:30:00,26,3.65,30,"Bodega Bay"
2021-11-17 03:00:00,56,3.74,60,"Bodega Bay"
2021-11-17 03:30:00,26,3.98,30,"Bodega Bay"
2021-11-17 04:00:00,56,3.56,60,"Bodega Bay"
2021-11-17 04:30:00,26,3.89,30,"Bodega Bay"
2021-11-17 05:00:00,56,3.52,60,"Bodega Bay"
2021-11-17 05:30:00,26,3.66,30,"Bodega Bay"
2021-11-17 06:00:00,56,3.83,60,"Bodega Bay"
2021-11-17 06:30:00,26,3.57,30,"Bodega Bay"
2021-11-17 07:00:00,56,3.65,60,"Bodega Bay"
2021-11-17 07:30:00,26,3.49,30,"Bodega Bay"
2021-11-17 08:00:00,56,3.57,60,"Bodega Bay"
2021-11-17 08:30:00,26,3.45,30,"Bodega Bay"
2021-11-17 09:00:00,56,3.49,60,"Bodega Bay"
2021-11-17 09:30:00,26,3.18,30,"Bodega Bay"
2021-11-17 10:00:00,56,3.13,60,"Bodega Bay"
2021-11-17 10:30:00,26,3.23,30,"Bodega Bay"
2021-11-17 11:00:00,56,3.02,60,"Bodega Bay"
2021-11-17 11:30:00,26,2.89,30,"Bodega Bay"
2021-11-17 12:00:00,56,2.67,60,"Bodega Bay"
2021-11-17 12:30:00,26,2.79,30,"Bodega Bay"
2021-11-17 13:00:00,56,2.77,60,"Bodega Bay"
2021-11-17 13:30:00,26,2.98,30,"Bodega Bay"
2021-11-17 14:00:00,56,3.15,60,"Bodega Bay"
2021-11-17 14:30:00,26,2.99,30,"Bodega Bay"
2021-11-17 15:00:00,56,3.1,60,"Bodega Bay"
2021-11-17 15:30:00,26,2.88,30,"Bodega Bay"
2021-11-17 16:00:00,56,2.73,60,"Bodega Bay"
2021-11-17 16:30:00,26,2.66,30,"Bodega Bay"
2021-11-17 17:00:00,56,2.5,60,"Bodega Bay"
2021-11-17 17:30:00,26,2.53,30,"Bodega Bay"
2021-11-17 18:00:00,56,2.5,60,"Bodega Bay"
2021-11-17 18:30:00,26,2.25,30,"Bodega Bay"
2021-11-17 19:00:00,56,2.24,60,"Bodega Bay"
2021-11-17 19:30:00,26,2.24,30,"Bodega Bay"
2021-11-17 20:00:00,56,2.07,60,"Bodega Bay"
2021-11-17 20:30:00,26,2.08,30,"Bodega Bay"
2021-11-17 21:00:00,56,1.92,60,"Bodega Bay"
2021-11-17 21:30:00,26,1.94,30,"Bodega Bay"
2021-11-17 22:00:00,56,1.97,60,"Bodega Bay"
2021-11-17 22:30:00,26,1.84,30,"Bodega Bay"
2021-11-17 23:00:00,56,2.43,60,"Bodega Bay"
2021-11-17 23:30:00,26,2.21,30,"Bodega Bay"
2021-11-18 00:00:00,56,2.6,60,"Bodega Bay"
2021-11-18 00:30:00,26,2.4,30,"Bodega Bay"
2021-11-18 01:00:00,56,2.56,60,"Bodega Bay"
2021-11-18 01:30:00,26,2.65,30,"Bodega Bay"
2021-11-18 02:00:00,56,2.99,60,"Bodega Bay"
2021-11-18 02:30:00,26,2.6,30,"Bodega Bay"
2021-11-18 03:00:00,56,2.79,60,"Bodega Bay"
2021-11-18 03:30:00,26,2.92,30,"Bodega Bay"
2021-11-18 04:00:00,56,2.73,60,"Bodega Bay"
2021-11-18 04:30:00,26,2.66,30,"Bodega Bay"
2021-11-18 05:00:00,56,2.64,60,"Bodega Bay"
2021-11-18 05:30:00,26,2.42,30,"Bodega Bay"
2021-11-18 06:00:00,56,2.65,60,"Bodega Bay"
2021-11-18 06:30:00,26,2.47,30,"Bodega Bay"
2021-11-18 07:00:00,56,2.53,60,"Bodega Bay"
2021-11-18 07:30:00,26,2.23,30,"Bodega Bay"
2021-11-18 08:00:00,56,2.22,60,"Bodega Bay"
2021-11-18 08:30:00,26,1.92,30,"Bodega Bay"
2021-11-18 09:00:00,56,1.84,60,"Bodega Bay"
2021-11-18 09:30:00,26,1.87,30,"Bodega Bay"
2021-11-18 10:00:00,56,1.76,60,"Bodega Bay"
2021-11-18 10:30:00,26,1.65,30,"Bodega Bay"
2021-11-18 11:00:00,56,1.69,60,"Bodega Bay"
2021-11-18 11:30:00,26,1.51,30,"Bodega Bay"
2021-11-18 12:00:00,56,1.65,60,"Bodega Bay"
2021-11-18 12:30:00,26,1.51,30,"Bodega Bay"
2021-11-18 13:00:00,56,1.45,60,"Bodega Bay"
2021-11-18 13:30:00,26,1.48,30,"Bodega Bay"
2021-11-18 14:00:00,56,1.34,60,"Bodega Bay"
2021-11-18 14:30:00,26,1.48,30,"Bodega Bay"
2021-11-18 15:00:00,56,1.35,60,"Bodega Bay"
2021-11-18 15:30:00,26,1.46,30,"Bodega Bay"
2021-11-18 16:00:00,56,1.3,60,"Bodega Bay"
2021-11-18 16:30:00,26,1.36,30,"Bodega Bay"
2021-11-18 17:00:00,56,1.3,60,"Bodega Bay"
2021-11-18 17:30:00,26,1.39,30,"Bodega Bay"
2021-11-18 18:00:00,56,1.43,60,"Bodega Bay"
2021-11-18 18:30:00,26,1.4,30,"Bodega Bay"
2021-11-18 19:00:00,56,1.4,60,"Bodega Bay"
2021-11-18 19:30:00,26,1.31,30,"Bodega Bay"
2021-11-18 20:00:00,56,1.28,60,"Bodega Bay"
2021-11-18 20:30:00,26,1.27,30,"Bodega Bay"
2021-11-18 21:00:00,56,1.3,60,"Bodega Bay"
2021-11-18 21:30:00,26,1.27,30,"Bodega Bay"
2021-11-18 22:00:00,56,1.27,60,"Bodega Bay"
2021-11-18 22:30:00,26,1.31,30,"Bodega Bay"
2021-11-18 23:00:00,56,1.26,60,"Bodega Bay"
2021-11-18 23:30:00,26,1.19,30,"Bodega Bay"
2021-11-19 00:00:00,56,1.25,60,"Bodega Bay"
2021-11-19 00:30:00,26,1.12,30,"Bodega Bay"
2021-11-19 01:00:00,56,1.19,60,"Bodega Bay"
2021-11-19 01:30:00,26,1.11,30,"Bodega Bay"
2021-11-19 02:00:00,56,1.02,60,"Bodega Bay"
2021-11-19 02:30:00,26,1.12,30,"Bodega Bay"
2021-11-19 03:00:00,56,0.93,60,"Bodega Bay"
2021-11-19 03:30:00,26,1.05,30,"Bodega Bay"
2021-11-19 04:00:00,56,0.88,60,"Bodega Bay"
2021-11-19 04:30:00,26,0.9,30,"Bodega Bay"
2021-11-19 05:00:00,56,0.9,60,"Bodega Bay"
2021-11-19 05:30:00,26,0.84,30,"Bodega Bay"
2021-11-19 06:00:00,56,0.86,60,"Bodega Bay"
2021-11-19 06:30:00,26,0.83,30,"Bodega Bay"
2021-11-19 07:00:00,56,0.83,60,"Bodega Bay"
2021-11-19 07:30:00,26,0.87,30,"Bodega Bay"
2021-11-19 08:00:00,56,0.85,60,"Bodega Bay"
2021-11-19 08:30:00,26,0.91,30,"Bodega Bay"
2021-11-19 09:00:00,56,0.84,60,"Bodega Bay"
2021-11-19 09:30:00,26,0.81,30,"Bodega Bay"
2021-11-19 10:00:00,56,0.85,60,"Bodega Bay"
2021-11-19 10:30:00,26,0.93,30,"Bodega Bay"
2021-11-19 11:00:00,56,1.02,60,"Bodega Bay"
2021-11-19 11:30:00,26,1,30,"Bodega Bay"
2021-11-19 12:00:00,56,1.02,60,"Bodega Bay"
2021-11-19 12:30:00,26,1.14,30,"Bodega Bay"
2021-11-19 13:00:00,56,1.27,60,"Bodega Bay"
2021-11-19 13:30:00,26,1.36,30,"Bodega Bay"
2021-11-19 14:00:00,56,1.43,60,"Bodega Bay"
2021-11-19 14:30:00,26,1.41,30,"Bodega Bay"
2021-11-19 15:00:00,56,1.62,60,"Bodega Bay"
2021-11-19 15:30:00,26,1.7,30,"Bodega Bay"
2021-11-19 16:00:00,56,1.73,60,"Bodega Bay"
2021-11-19 16:30:00,26,1.66,30,"Bodega Bay"
2021-11-19 17:00:00,56,1.87,60,"Bodega Bay"
2021-11-19 17:30:00,26,2.1,30,"Bodega Bay"
2021-11-19 18:00:00,56,2.07,60,"Bodega Bay"
2021-11-19 18:30:00,26,2.19,30,"Bodega Bay"
2021-11-19 19:00:00,56,2,60,"Bodega Bay"
2021-11-19 19:30:00,26,1.98,30,"Bodega Bay"
2021-11-19 20:00:00,56,2.16,60,"Bodega Bay"
2021-11-19 20:30:00,26,2.17,30,"Bodega Bay"
2021-11-19 21:00:00,56,2.11,60,"Bodega Bay"
2021-11-19 21:30:00,26,2.04,30,"Bodega Bay"
2021-11-19 22:00:00,56,2.23,60,"Bodega Bay"
2021-11-19 22:30:00,26,2.4,30,"Bodega Bay"
2021-11-19 23:00:00,56,2.59,60,"Bodega Bay"
2021-11-19 23:30:00,26,2.32,30,"Bodega Bay"
2021-11-20 00:00:00,56,2.41,60,"Bodega Bay"
2021-11-20 00:30:00,26,2.77,30,"Bodega Bay"
2021-11-20 01:00:00,56,2.56,60,"Bodega Bay"
2021-11-20 01:30:00,26,2.62,30,"Bodega Bay"
2021-11-20 02:00:00,56,2.58,60,"Bodega Bay"
2021-11-20 02:30:00,26,2.58,30,"Bodega Bay"
2021-11-20 03:00:00,56,2.69,60,"Bodega Bay"
2021-11-20 03:30:00,26,2.71,30,"Bodega Bay"
2021-11-20 04:00:00,56,2.63,60,"Bodega Bay"
2021-11-20 04:30:00,26,3.04,30,"Bodega Bay"
2021-11-20 05:00:00,56,2.83,60,"Bodega Bay"
2021-11-20 05:30:00,26,3.42,30,"Bodega Bay"
2021-11-20 06:00:00,56,3.32,60,"Bodega Bay"
2021-11-20 06:30:00,26,3.2,30,"Bodega Bay"
2021-11-20 07:00:00,56,2.99,60,"Bodega Bay"
2021-11-20 07:30:00,26,3.11,30,"Bodega Bay"
2021-11-20 08:00:00,56,3.27,60,"Bodega Bay"
2021-11-20 08:30:00,26,3.03,30,"Bodega Bay"
2021-11-20 09:00:00,56,3.03,60,"Bodega Bay"
2021-11-20 09:30:00,26,2.77,30,"Bodega Bay"
2021-11-20 10:00:00,56,2.74,60,"Bodega Bay"
2021-11-20 10:30:00,26,2.87,30,"Bodega Bay"
2021-11-20 11:00:00,56,2.96,60,"Bodega Bay"
2021-11-20 11:30:00,26,2.93,30,"Bodega Bay"
2021-11-20 12:00:00,56,2.48,60,"Bodega Bay"
2021-11-20 12:30:00,26,2.74,30,"Bodega Bay"
2021-11-20 13:00:00,56,2.49,60,"Bodega Bay"
2021-11-20 13:30:00,26,2.48,30,"Bodega Bay"
2021-11-20 14:00:00,56,2.39,60,"Bodega Bay"
2021-11-20 14:30:00,26,2.44,30,"Bodega Bay"
2021-11-20 15:00:00,56,2.4,60,"Bodega Bay"
2021-11-20 15:30:00,26,2.31,30,"Bodega Bay"
2021-11-20 16:00:00,56,2.39,60,"Bodega Bay"
2021-11-20 16:30:00,26,2.14,30,"Bodega Bay"
2021-11-20 17:00:00,56,2.24,60,"Bodega Bay"
2021-11-20 17:30:00,26,2.17,30,"Bodega Bay"
2021-11-20 18:00:00,56,2.25,60,"Bodega Bay"
2021-11-20 18:30:00,26,2.08,30,"Bodega Bay"
2021-11-20 19:00:00,56,2.18,60,"Bodega Bay"
2021-11-20 19:30:00,26,2.17,30,"Bodega Bay"
2021-11-20 20:00:00,56,2.07,60,"Bodega Bay"
2021-11-20 20:30:00,26,2.15,30,"Bodega Bay"
2021-11-20 21:00:00,56,2.17,60,"Bodega Bay"
2021-11-20 21:30:00,26,1.95,30,"Bodega Bay"
2021-11-20 22:00:00,56,1.93,60,"Bodega Bay"
2021-11-20 22:30:00,26,2.01,30,"Bodega Bay"
2021-11-20 23:00:00,56,1.85,60,"Bodega Bay"
2021-11-20 23:30:00,26,2.01,30,"Bodega Bay"
2021-11-21 00:00:00,56,1.88,60,"Bodega Bay"
2021-11-21 00:30:00,26,2.25,30,"Bodega Bay"
2021-11-21 01:00:00,56,2.05,60,"Bodega Bay"
2021-11-21 01:30:00,26,2.12,30,"Bodega Bay"
2021-11-21 02:00:00,56,2.1,60,"Bodega Bay"
2021-11-21 02:30:00,26,2.2,30,"Bodega Bay"
2021-11-21 03:00:00,56,2.14,60,"Bodega Bay"
2021-11-21 03:30:00,26,2.06,30,"Bodega Bay"
2021-11-21 04:00:00,56,1.97,60,"Bodega Bay"
2021-11-21 04:30:00,26,2.01,30,"Bodega Bay"
2021-11-21 05:00:00,56,1.9,60,"Bodega Bay"
2021-11-21 05:30:00,26,1.97,30,"Bodega Bay"
2021-11-21 06:00:00,56,2.08,60,"Bodega Bay"
2021-11-21 06:30:00,26,2.27,30,"Bodega Bay"
2021-11-21 07:00:00,56,2.09,60,"Bodega Bay"
2021-11-21 07:30:00,26,2.15,30,"Bodega Bay"
2021-11-21 08:00:00,56,2.05,60,"Bodega Bay"
2021-11-21 08:30:00,26,2.09,30,"Bodega Bay"
2021-11-21 09:00:00,56,2,60,"Bodega Bay"
2021-11-21 09:30:00,26,2.14,30,"Bodega Bay"
2021-11-21 10:00:00,56,1.93,60,"Bodega Bay"
2021-11-21 10:30:00,26,1.97,30,"Bodega Bay"
2021-11-21 11:00:00,56,2.04,60,"Bodega Bay"
2021-11-21 11:30:00,26,1.83,30,"Bodega Bay"
2021-11-21 12:00:00,56,1.91,60,"Bodega Bay"
2021-11-21 12:30:00,26,1.92,30,"Bodega Bay"
2021-11-21 13:00:00,56,1.93,60,"Bodega Bay"
2021-11-21 13:30:00,26,1.75,30,"Bodega Bay"
2021-11-21 14:00:00,56,1.73,60,"Bodega Bay"
2021-11-21 14:30:00,26,1.74,30,"Bodega Bay"
2021-11-21 15:00:00,56,1.69,60,"Bodega Bay"
2021-11-21 15:30:00,26,1.63,30,"Bodega Bay"
2021-11-21 16:00:00,56,1.65,60,"Bodega Bay"
2021-11-21 16:30:00,26,1.56,30,"Bodega Bay"
2021-11-21 17:00:00,56,1.65,60,"Bodega Bay"
2021-11-21 17:30:00,26,1.63,30,"Bodega Bay"
2021-11-21 18:00:00,56,1.61,60,"Bodega Bay"
2021-11-21 18:30:00,26,1.58,30,"Bodega Bay"
2021-11-21 19:00:00,56,1.71,60,"Bodega Bay"
2021-11-21 19:30:00,26,1.72,30,"Bodega Bay"
2021-11-21 20:00:00,56,1.74,60,"Bodega Bay"
2021-11-21 20:30:00,26,1.84,30,"Bodega Bay"
2021-11-21 21:00:00,56,1.79,60,"Bodega Bay"
2021-11-21 21:30:00,26,1.88,30,"Bodega Bay"
2021-11-21 22:00:00,56,1.79,60,"Bodega Bay"
2021-11-21 22:30:00,26,1.85,30,"Bodega Bay"
2021-11-21 23:00:00,56,1.83,60,"Bodega Bay"
2021-11-21 23:30:00,26,1.72,30,"Bodega Bay"
2021-11-22 00:00:00,56,1.87,60,"Bodega Bay"
2021-11-22 00:30:00,26,1.84,30,"Bodega Bay"
2021-11-22 01:00:00,56,1.7,60,"Bodega Bay"
2021-11-22 01:30:00,26,1.64,30,"Bodega Bay"
2021-11-22 02:00:00,56,1.63,60,"Bodega Bay"
2021-11-22 02:30:00,26,1.7,30,"Bodega Bay"
2021-11-22 03:00:00,56,1.65,60,"Bodega Bay"
2021-11-22 03:30:00,26,1.55,30,"Bodega Bay"
2021-11-22 04:00:00,56,1.39,60,"Bodega Bay"
2021-11-22 04:30:00,26,1.61,30,"Bodega Bay"
2021-11-22 05:00:00,56,1.43,60,"Bodega Bay"
2021-11-22 05:30:00,26,1.47,30,"Bodega Bay"
2021-11-22 06:00:00,56,1.37,60,"Bodega Bay"
2021-11-22 06:30:00,26,1.32,30,"Bodega Bay"
2021-11-22 07:00:00,56,1.29,60,"Bodega Bay"
2021-11-22 07:30:00,26,1.21,30,"Bodega Bay"
2021-11-22 08:00:00,56,1.13,60,"Bodega Bay"
2021-11-22 08:30:00,26,1.12,30,"Bodega Bay"
2021-11-22 09:00:00,56,1.16,60,"Bodega Bay"
2021-11-22 09:30:00,26,1.12,30,"Bodega Bay"
2021-11-22 10:00:00,56,1.12,60,"Bodega Bay"
2021-11-22 10:30:00,26,1.16,30,"Bodega Bay"
2021-11-22 11:00:00,56,1.06,60,"Bodega Bay"
2021-11-22 11:30:00,26,1.16,30,"Bodega Bay"
2021-11-22 12:00:00,56,1.13,60,"Bodega Bay"
2021-11-22 12:30:00,26,1.12,30,"Bodega Bay"
2021-11-22 13:00:00,56,1.16,60,"Bodega Bay"
2021-11-22 13:30:00,26,1.17,30,"Bodega Bay"
2021-11-22 14:00:00,56,1.06,60,"Bodega Bay"
2021-11-22 14:30:00,26,1.15,30,"Bodega Bay"
2021-11-22 15:00:00,56,1.08,60,"Bodega Bay"
2021-11-22 15:30:00,26,1.09,30,"Bodega Bay"
2021-11-22 16:00:00,56,1.08,60,"Bodega Bay"
2021-11-22 16:30:00,26,1.07,30,"Bodega Bay"
2021-11-22 17:00:00,56,1.12,60,"Bodega Bay"
2021-11-22 17:30:00,26,1.11,30,"Bodega Bay"
2021-11-22 18:00:00,56,1.04,60,"Bodega Bay"
2021-11-22 18:30:00,26,1.03,30,"Bodega Bay"
2021-11-22 19:00:00,56,1,60,"Bodega Bay"
2021-11-22 19:30:00,26,0.99,30,"Bodega Bay"
2021-11-22 20:00:00,56,1.02,60,"Bodega Bay"
2021-11-22 20:30:00,26,0.96,30,"Bodega Bay"
2021-11-22 21:00:00,56,0.97,60,"Bodega Bay"
2021-11-22 21:30:00,26,1,30,"Bodega Bay"
2021-11-22 22:00:00,56,0.95,60,"Bodega Bay"
2021-11-22 22:30:00,26,0.94,30,"Bodega Bay"
2021-11-22 23:00:00,56,0.92,60,"Bodega Bay"
2021-11-22 23:30:00,26,0.91,30,"Bodega Bay"
2021-11-23 00:00:00,56,0.88,60,"Bodega Bay"
2021-11-23 00:30:00,26,0.84,30,"Bodega Bay"
