"site","sensor_number","recovery_date","date_time","date","time","temp_durafet_c","p_h","tide","temp_hobo_c","tide_height"
"Alegria",1,"11/7/21",2021-11-01 03:00:00,"11/01/2021","03:00:00",14.75552832,NA,"low",NA,0.717707
"Alegria",1,"11/7/21",2021-11-01 03:15:00,"11/01/2021","03:15:00",14.75060035,NA,"low",NA,0.881555
"Alegria",1,"11/7/21",2021-11-01 03:30:00,"11/01/2021","03:30:00",14.74634334,NA,"high",NA,1.072028
"Alegria",1,"11/7/21",2021-11-01 03:45:00,"11/01/2021","03:45:00",14.74188678,NA,"high",NA,1.285997
"Alegria",1,"11/7/21",2021-11-01 04:00:00,"11/01/2021","04:00:00",14.73775689,NA,"high",NA,1.520869
"Alegria",1,"11/7/21",2021-11-01 04:15:00,"11/01/2021","04:15:00",14.73428501,NA,"high",NA,1.772731
"Alegria",1,"11/7/21",2021-11-01 04:30:00,"11/01/2021","04:30:00",14.73067503,NA,"high",NA,2.038185
"Alegria",1,"11/7/21",2021-11-01 04:45:00,"11/01/2021","04:45:00",14.72738017,NA,"high",NA,2.31368
"Alegria",1,"11/7/21",2021-11-01 05:00:00,"11/01/2021","05:00:00",14.72419623,NA,"high",NA,2.594582
"Alegria",1,"11/7/21",2021-11-01 05:15:00,"11/01/2021","05:15:00",14.72117215,NA,"high",NA,2.877401
"Alegria",1,"11/7/21",2021-11-01 05:30:00,"11/01/2021","05:30:00",14.71856823,NA,"high",NA,3.157367
"Alegria",1,"11/7/21",2021-11-01 05:45:00,"11/01/2021","05:45:00",14.71573055,NA,"high",NA,3.430696
"Alegria",1,"11/7/21",2021-11-01 06:00:00,"11/01/2021","06:00:00",14.71320289,NA,"high",NA,3.693672
"Alegria",1,"11/7/21",2021-11-01 06:15:00,"11/01/2021","06:15:00",14.7108129,NA,"high",NA,3.941864
"Alegria",1,"11/7/21",2021-11-01 06:30:00,"11/01/2021","06:30:00",14.7087093,NA,"high",NA,4.1722
"Alegria",1,"11/7/21",2021-11-01 06:45:00,"11/01/2021","06:45:00",14.70703126,NA,"high",NA,4.380822
"Alegria",1,"11/7/21",2021-11-01 07:00:00,"11/01/2021","07:00:00",14.70506662,NA,"high",NA,4.564987
"Alegria",1,"11/7/21",2021-11-01 07:15:00,"11/01/2021","07:15:00",14.70397975,NA,"high",NA,4.722222
"Alegria",1,"11/7/21",2021-11-01 07:30:00,"11/01/2021","07:30:00",14.70287562,NA,"high",NA,4.849964
"Alegria",1,"11/7/21",2021-11-01 07:45:00,"11/01/2021","07:45:00",14.70156576,NA,"high",NA,4.946739
"Alegria",1,"11/7/21",2021-11-01 08:00:00,"11/01/2021","08:00:00",14.70083826,NA,"high",NA,5.011059
"Alegria",1,"11/7/21",2021-11-01 08:15:00,"11/01/2021","08:15:00",14.69975395,NA,"high",NA,5.042301
"Alegria",1,"11/7/21",2021-11-01 08:30:00,"11/01/2021","08:30:00",14.69902918,NA,"high",NA,5.040047
"Alegria",1,"11/7/21",2021-11-01 08:45:00,"11/01/2021","08:45:00",14.69772728,NA,"high",NA,5.004076
"Alegria",1,"11/7/21",2021-11-01 09:00:00,"11/01/2021","09:00:00",14.69671476,NA,"high",NA,4.93514
"Alegria",1,"11/7/21",2021-11-01 09:15:00,"11/01/2021","09:15:00",14.69548702,NA,"high",NA,4.834604
"Alegria",1,"11/7/21",2021-11-01 09:30:00,"11/01/2021","09:30:00",14.69391692,NA,"high",NA,4.704343
"Alegria",1,"11/7/21",2021-11-01 09:45:00,"11/01/2021","09:45:00",14.69227189,NA,"high",NA,4.546714
"Alegria",1,"11/7/21",2021-11-01 10:00:00,"11/01/2021","10:00:00",14.69019821,NA,"high",NA,4.364518
"Alegria",1,"11/7/21",2021-11-01 10:15:00,"11/01/2021","10:15:00",14.68764744,NA,"high",NA,4.160953
"Alegria",1,"11/7/21",2021-11-01 10:30:00,"11/01/2021","10:30:00",14.68584635,NA,"high",NA,3.939565
"Alegria",1,"11/7/21",2021-11-01 10:45:00,"11/01/2021","10:45:00",14.68348434,NA,"high",NA,3.704189
"Alegria",1,"11/7/21",2021-11-01 11:00:00,"11/01/2021","11:00:00",14.68111658,NA,"high",NA,3.458609
"Alegria",1,"11/7/21",2021-11-01 11:15:00,"11/01/2021","11:15:00",14.67866265,NA,"high",NA,3.207591
"Alegria",1,"11/7/21",2021-11-01 11:30:00,"11/01/2021","11:30:00",14.67632894,NA,"high",NA,2.955175
"Alegria",1,"11/7/21",2021-11-01 11:45:00,"11/01/2021","11:45:00",14.67481613,NA,"high",NA,2.705687
"Alegria",1,"11/7/21",2021-11-01 12:00:00,"11/01/2021","12:00:00",14.67298263,NA,"high",NA,2.463395
"Alegria",1,"11/7/21",2021-11-01 12:15:00,"11/01/2021","12:15:00",14.67079615,NA,"high",NA,2.232443
"Alegria",1,"11/7/21",2021-11-01 12:30:00,"11/01/2021","12:30:00",14.66966081,NA,"high",NA,2.016774
"Alegria",1,"11/7/21",2021-11-01 12:45:00,"11/01/2021","12:45:00",14.66857604,NA,"high",NA,1.82007
"Alegria",1,"11/7/21",2021-11-01 13:00:00,"11/01/2021","13:00:00",14.66741071,NA,"high",NA,1.645684
"Alegria",1,"11/7/21",2021-11-01 13:15:00,"11/01/2021","13:15:00",14.66723146,NA,"high",NA,1.496585
"Alegria",1,"11/7/21",2021-11-01 13:30:00,"11/01/2021","13:30:00",14.66739093,NA,"high",NA,1.375306
"Alegria",1,"11/7/21",2021-11-01 13:45:00,"11/01/2021","13:45:00",14.66808782,NA,"high",NA,1.283901
"Alegria",1,"11/7/21",2021-11-01 14:00:00,"11/01/2021","14:00:00",14.66911641,NA,"high",NA,1.223907
"Alegria",1,"11/7/21",2021-11-01 14:15:00,"11/01/2021","14:15:00",14.67091261,NA,"high",NA,1.196317
"Alegria",1,"11/7/21",2021-11-01 14:30:00,"11/01/2021","14:30:00",14.6729012,NA,"high",NA,1.201396
"Alegria",1,"11/7/21",2021-11-01 14:45:00,"11/01/2021","14:45:00",14.67582321,NA,"high",NA,1.238497
"Alegria",1,"11/7/21",2021-11-01 15:00:00,"11/01/2021","15:00:00",14.67903446,NA,"high",NA,1.306902
"Alegria",1,"11/7/21",2021-11-01 15:15:00,"11/01/2021","15:15:00",14.68361843,NA,"high",NA,1.405401
"Alegria",1,"11/7/21",2021-11-01 15:30:00,"11/01/2021","15:30:00",14.68816118,NA,"high",NA,1.532265
"Alegria",1,"11/7/21",2021-11-01 15:45:00,"11/01/2021","15:45:00",14.69395549,NA,"high",NA,1.685279
"Alegria",1,"11/7/21",2021-11-01 16:00:00,"11/01/2021","16:00:00",14.69966612,NA,"high",NA,1.861772
"Alegria",1,"11/7/21",2021-11-01 16:15:00,"11/01/2021","16:15:00",14.70571784,NA,"high",NA,2.058441
"Alegria",1,"11/7/21",2021-11-01 16:30:00,"11/01/2021","16:30:00",14.71156527,NA,"high",NA,2.272294
"Alegria",1,"11/7/21",2021-11-01 16:45:00,"11/01/2021","16:45:00",14.71827305,NA,"high",NA,2.499388
"Alegria",1,"11/7/21",2021-11-01 17:00:00,"11/01/2021","17:00:00",14.72471394,NA,"high",NA,2.735752
"Alegria",1,"11/7/21",2021-11-01 17:15:00,"11/01/2021","17:15:00",14.73200083,NA,"high",NA,2.977242
"Alegria",1,"11/7/21",2021-11-01 17:30:00,"11/01/2021","17:30:00",14.73973693,NA,"high",NA,3.219611
"Alegria",1,"11/7/21",2021-11-01 17:45:00,"11/01/2021","17:45:00",14.74734431,NA,"high",NA,3.458582
"Alegria",1,"11/7/21",2021-11-01 18:00:00,"11/01/2021","18:00:00",14.75393807,NA,"high",NA,3.689918
"Alegria",1,"11/7/21",2021-11-01 18:15:00,"11/01/2021","18:15:00",14.75970414,NA,"high",NA,3.909495
"Alegria",1,"11/7/21",2021-11-01 18:30:00,"11/01/2021","18:30:00",14.76458901,NA,"high",NA,4.113153
"Alegria",1,"11/7/21",2021-11-01 18:45:00,"11/01/2021","18:45:00",14.76952724,NA,"high",NA,4.297657
"Alegria",1,"11/7/21",2021-11-01 19:00:00,"11/01/2021","19:00:00",14.77476673,NA,"high",NA,4.459389
"Alegria",1,"11/7/21",2021-11-01 19:15:00,"11/01/2021","19:15:00",14.7814483,NA,"high",NA,4.595338
"Alegria",1,"11/7/21",2021-11-01 19:30:00,"11/01/2021","19:30:00",14.78690833,NA,"high",NA,4.702913
"Alegria",1,"11/7/21",2021-11-01 19:45:00,"11/01/2021","19:45:00",14.79197881,NA,"high",NA,4.77999
"Alegria",1,"11/7/21",2021-11-01 20:00:00,"11/01/2021","20:00:00",14.79681396,NA,"high",NA,4.824948
"Alegria",1,"11/7/21",2021-11-01 20:15:00,"11/01/2021","20:15:00",14.80261496,NA,"high",NA,4.836693
"Alegria",1,"11/7/21",2021-11-01 20:30:00,"11/01/2021","20:30:00",14.80810333,NA,"high",NA,4.814225
"Alegria",1,"11/7/21",2021-11-01 20:45:00,"11/01/2021","20:45:00",14.81204349,NA,"high",NA,4.757287
"Alegria",1,"11/7/21",2021-11-01 21:00:00,"11/01/2021","21:00:00",14.8152159,NA,"high",NA,4.6665
"Alegria",1,"11/7/21",2021-11-01 21:15:00,"11/01/2021","21:15:00",14.81950905,NA,"high",NA,4.543066
"Alegria",1,"11/7/21",2021-11-01 21:30:00,"11/01/2021","21:30:00",14.82484666,NA,"high",NA,4.388751
"Alegria",1,"11/7/21",2021-11-01 21:45:00,"11/01/2021","21:45:00",14.8301304,NA,"high",NA,4.205855
"Alegria",1,"11/7/21",2021-11-01 22:00:00,"11/01/2021","22:00:00",14.83605139,NA,"high",NA,3.997422
"Alegria",1,"11/7/21",2021-11-01 22:15:00,"11/01/2021","22:15:00",14.84291001,NA,"high",NA,3.766239
"Alegria",1,"11/7/21",2021-11-01 22:30:00,"11/01/2021","22:30:00",14.8512667,NA,"high",NA,3.516176
"Alegria",1,"11/7/21",2021-11-01 22:45:00,"11/01/2021","22:45:00",14.86004319,NA,"high",NA,3.251224
"Alegria",1,"11/7/21",2021-11-01 23:00:00,"11/01/2021","23:00:00",14.87138541,NA,"high",NA,2.975651
"Alegria",1,"11/7/21",2021-11-01 23:15:00,"11/01/2021","23:15:00",14.88554347,NA,"high",NA,2.693929
"Alegria",1,"11/7/21",2021-11-01 23:30:00,"11/01/2021","23:30:00",14.90145753,NA,"high",NA,2.410662
"Alegria",1,"11/7/21",2021-11-01 23:45:00,"11/01/2021","23:45:00",14.91765746,NA,"high",NA,2.130509
"Alegria",1,"11/7/21",2021-11-02,"11/02/2021","00:00:00",14.93002779,NA,"high",NA,1.858106
"Alegria",1,"11/7/21",2021-11-02 00:15:00,"11/02/2021","00:15:00",14.93955303,NA,"high",NA,1.598271
"Alegria",1,"11/7/21",2021-11-02 00:30:00,"11/02/2021","00:30:00",14.9462738,NA,"high",NA,1.354792
"Alegria",1,"11/7/21",2021-11-02 00:45:00,"11/02/2021","00:45:00",14.95059547,NA,"high",NA,1.132083
"Alegria",1,"11/7/21",2021-11-02 01:00:00,"11/02/2021","01:00:00",14.9538377,NA,"low",NA,0.93395
"Alegria",1,"11/7/21",2021-11-02 01:15:00,"11/02/2021","01:15:00",14.95496221,NA,"low",NA,0.763822
"Alegria",1,"11/7/21",2021-11-02 01:30:00,"11/02/2021","01:30:00",14.95413822,NA,"low",NA,0.624693
"Alegria",1,"11/7/21",2021-11-02 01:45:00,"11/02/2021","01:45:00",14.95277018,NA,"low",NA,0.519072
"Alegria",1,"11/7/21",2021-11-02 02:00:00,"11/02/2021","02:00:00",14.95033134,NA,"low",NA,0.448938
"Alegria",1,"11/7/21",2021-11-02 02:15:00,"11/02/2021","02:15:00",14.94678602,NA,"low",NA,0.415712
"Alegria",1,"11/7/21",2021-11-02 02:30:00,"11/02/2021","02:30:00",14.94239732,NA,"low",NA,0.420071
"Alegria",1,"11/7/21",2021-11-02 02:45:00,"11/02/2021","02:45:00",14.9374137,NA,"low",NA,0.461631
"Alegria",1,"11/7/21",2021-11-02 03:00:00,"11/02/2021","03:00:00",14.93126753,NA,"low",NA,0.539971
"Alegria",1,"11/7/21",2021-11-02 03:15:00,"11/02/2021","03:15:00",14.92416894,NA,"low",NA,0.654301
"Alegria",1,"11/7/21",2021-11-02 03:30:00,"11/02/2021","03:30:00",14.91723404,NA,"low",NA,0.802864
"Alegria",1,"11/7/21",2021-11-02 03:45:00,"11/02/2021","03:45:00",14.91048171,NA,"high",NA,0.983722
"Alegria",1,"11/7/21",2021-11-02 04:00:00,"11/02/2021","04:00:00",14.90332793,NA,"high",NA,1.194566
"Alegria",1,"11/7/21",2021-11-02 04:15:00,"11/02/2021","04:15:00",14.89565389,NA,"high",NA,1.43189
"Alegria",1,"11/7/21",2021-11-02 04:30:00,"11/02/2021","04:30:00",14.88701621,NA,"high",NA,1.692448
"Alegria",1,"11/7/21",2021-11-02 04:45:00,"11/02/2021","04:45:00",14.87677531,NA,"high",NA,1.972399
"Alegria",1,"11/7/21",2021-11-02 05:00:00,"11/02/2021","05:00:00",14.8649794,NA,"high",NA,2.267924
"Alegria",1,"11/7/21",2021-11-02 05:15:00,"11/02/2021","05:15:00",14.85049904,NA,"high",NA,2.573946
"Alegria",1,"11/7/21",2021-11-02 05:30:00,"11/02/2021","05:30:00",14.83271861,NA,"high",NA,2.88619
"Alegria",1,"11/7/21",2021-11-02 05:45:00,"11/02/2021","05:45:00",14.81177136,NA,"high",NA,3.200292
"Alegria",1,"11/7/21",2021-11-02 06:00:00,"11/02/2021","06:00:00",14.79059893,NA,"high",NA,3.510792
"Alegria",1,"11/7/21",2021-11-02 06:15:00,"11/02/2021","06:15:00",14.76914938,NA,"high",NA,3.813319
"Alegria",1,"11/7/21",2021-11-02 06:30:00,"11/02/2021","06:30:00",14.74989879,NA,"high",NA,4.103573
"Alegria",1,"11/7/21",2021-11-02 06:45:00,"11/02/2021","06:45:00",14.73368734,NA,"high",NA,4.376465
"Alegria",1,"11/7/21",2021-11-02 07:00:00,"11/02/2021","07:00:00",14.71829979,NA,"high",NA,4.628136
"Alegria",1,"11/7/21",2021-11-02 07:15:00,"11/02/2021","07:15:00",14.70246803,NA,"high",NA,4.854951
"Alegria",1,"11/7/21",2021-11-02 07:30:00,"11/02/2021","07:30:00",14.68601224,NA,"high",NA,5.052901
"Alegria",1,"11/7/21",2021-11-02 07:45:00,"11/02/2021","07:45:00",14.67067399,NA,"high",NA,5.219188
"Alegria",1,"11/7/21",2021-11-02 08:00:00,"11/02/2021","08:00:00",14.65425043,NA,"high",NA,5.351353
"Alegria",1,"11/7/21",2021-11-02 08:15:00,"11/02/2021","08:15:00",14.63189092,NA,"high",NA,5.447038
"Alegria",1,"11/7/21",2021-11-02 08:30:00,"11/02/2021","08:30:00",14.60253353,NA,"high",NA,5.504904
"Alegria",1,"11/7/21",2021-11-02 08:45:00,"11/02/2021","08:45:00",14.57227424,NA,"high",NA,5.524027
"Alegria",1,"11/7/21",2021-11-02 09:00:00,"11/02/2021","09:00:00",14.53881238,NA,"high",NA,5.50364
"Alegria",1,"11/7/21",2021-11-02 09:15:00,"11/02/2021","09:15:00",14.49323867,NA,"high",NA,5.443603
"Alegria",1,"11/7/21",2021-11-02 09:30:00,"11/02/2021","09:30:00",14.43812582,NA,"high",NA,5.344836
"Alegria",1,"11/7/21",2021-11-02 09:45:00,"11/02/2021","09:45:00",14.38215186,NA,"high",NA,5.208882
"Alegria",1,"11/7/21",2021-11-02 10:00:00,"11/02/2021","10:00:00",14.32914844,NA,"high",NA,5.037871
"Alegria",1,"11/7/21",2021-11-02 10:15:00,"11/02/2021","10:15:00",14.22701453,NA,"high",NA,4.83474
"Alegria",1,"11/7/21",2021-11-02 10:30:00,"11/02/2021","10:30:00",14.21323884,NA,"high",NA,4.60225
"Alegria",1,"11/7/21",2021-11-02 10:45:00,"11/02/2021","10:45:00",14.2339106,7.962166096,"high",14.8388888888889,4.344289
"Alegria",1,"11/7/21",2021-11-02 11:00:00,"11/02/2021","11:00:00",14.2215898,7.955928711,"high",14.8388888888889,4.064946
"Alegria",1,"11/7/21",2021-11-02 11:15:00,"11/02/2021","11:15:00",14.24618948,7.958262891,"high",14.8388888888889,3.76866
"Alegria",1,"11/7/21",2021-11-02 11:30:00,"11/02/2021","11:30:00",14.27870679,7.953988929,"high",14.9055555555556,3.460483
"Alegria",1,"11/7/21",2021-11-02 11:45:00,"11/02/2021","11:45:00",14.31586778,7.959111986,"high",14.9611111111111,3.144637
"Alegria",1,"11/7/21",2021-11-02 12:00:00,"11/02/2021","12:00:00",14.30068245,7.957816937,"high",14.8388888888889,2.826481
"Alegria",1,"11/7/21",2021-11-02 12:15:00,"11/02/2021","12:15:00",14.31527354,7.956603232,"high",14.9277777777778,2.511075
"Alegria",1,"11/7/21",2021-11-02 12:30:00,"11/02/2021","12:30:00",14.35744591,7.949171341,"high",15.0333333333333,2.203434
"Alegria",1,"11/7/21",2021-11-02 12:45:00,"11/02/2021","12:45:00",14.42604348,7.956763637,"high",15.1277777777778,1.908761
"Alegria",1,"11/7/21",2021-11-02 13:00:00,"11/02/2021","13:00:00",14.45847126,7.959292797,"high",15.1222222222222,1.631076
"Alegria",1,"11/7/21",2021-11-02 13:15:00,"11/02/2021","13:15:00",14.49718214,7.951328423,"high",15.1611111111111,1.375103
"Alegria",1,"11/7/21",2021-11-02 13:30:00,"11/02/2021","13:30:00",14.5546213,7.961744928,"high",15.2277777777778,1.144873
"Alegria",1,"11/7/21",2021-11-02 13:45:00,"11/02/2021","13:45:00",14.58679742,7.964886243,"low",15.2388888888889,0.943993
"Alegria",1,"11/7/21",2021-11-02 14:00:00,"11/02/2021","14:00:00",14.64648894,7.971971098,"low",15.3,0.775748
"Alegria",1,"11/7/21",2021-11-02 14:15:00,"11/02/2021","14:15:00",14.72943813,7.986190104,"low",15.4222222222222,0.642345
"Alegria",1,"11/7/21",2021-11-02 14:30:00,"11/02/2021","14:30:00",14.77312169,7.984803815,"low",15.3888888888889,0.545987
"Alegria",1,"11/7/21",2021-11-02 14:45:00,"11/02/2021","14:45:00",14.78962794,7.986715412,"low",15.3888888888889,0.488058
"Alegria",1,"11/7/21",2021-11-02 15:00:00,"11/02/2021","15:00:00",14.78771758,7.996845522,"low",15.4,0.469301
"Alegria",1,"11/7/21",2021-11-02 15:15:00,"11/02/2021","15:15:00",14.78108289,7.989121747,"low",15.3333333333333,0.489328
"Alegria",1,"11/7/21",2021-11-02 15:30:00,"11/02/2021","15:30:00",14.76437097,7.982099932,"low",15.2166666666667,0.547219
"Alegria",1,"11/7/21",2021-11-02 15:45:00,"11/02/2021","15:45:00",14.67622786,7.978612607,"low",15.1722222222222,0.641817
"Alegria",1,"11/7/21",2021-11-02 16:00:00,"11/02/2021","16:00:00",14.65824763,7.982812195,"low",15.25,0.771366
"Alegria",1,"11/7/21",2021-11-02 16:15:00,"11/02/2021","16:15:00",14.65121772,7.976753999,"low",15.1222222222222,0.933541
"Alegria",1,"11/7/21",2021-11-02 16:30:00,"11/02/2021","16:30:00",14.5853722,7.969003218,"high",15.0666666666667,1.125484
"Alegria",1,"11/7/21",2021-11-02 16:45:00,"11/02/2021","16:45:00",14.52901974,7.9592247,"high",14.9777777777778,1.343853
"Alegria",1,"11/7/21",2021-11-02 17:00:00,"11/02/2021","17:00:00",14.46417419,7.952434969,"high",14.9388888888889,1.584875
"Alegria",1,"11/7/21",2021-11-02 17:15:00,"11/02/2021","17:15:00",14.41635894,7.943841589,"high",14.9388888888889,1.84441
"Alegria",1,"11/7/21",2021-11-02 17:30:00,"11/02/2021","17:30:00",14.36671732,7.934979775,"high",14.8722222222222,2.118019
"Alegria",1,"11/7/21",2021-11-02 17:45:00,"11/02/2021","17:45:00",14.32779524,7.923893362,"high",14.8277777777778,2.401358
"Alegria",1,"11/7/21",2021-11-02 18:00:00,"11/02/2021","18:00:00",14.29974635,7.918618247,"high",14.8388888888889,2.688978
"Alegria",1,"11/7/21",2021-11-02 18:15:00,"11/02/2021","18:15:00",14.27507628,7.912961842,"high",14.8277777777778,2.976309
"Alegria",1,"11/7/21",2021-11-02 18:30:00,"11/02/2021","18:30:00",14.26317035,7.909591363,"high",14.8111111111111,3.258485
"Alegria",1,"11/7/21",2021-11-02 18:45:00,"11/02/2021","18:45:00",14.25678239,7.906927667,"high",14.8,3.530734
"Alegria",1,"11/7/21",2021-11-02 19:00:00,"11/02/2021","19:00:00",14.25238213,7.904862705,"high",14.7777777777778,3.788456
"Alegria",1,"11/7/21",2021-11-02 19:15:00,"11/02/2021","19:15:00",14.25351217,7.903076121,"high",14.9388888888889,4.027302
"Alegria",1,"11/7/21",2021-11-02 19:30:00,"11/02/2021","19:30:00",14.27321167,7.902371377,"high",14.9277777777778,4.243249
"Alegria",1,"11/7/21",2021-11-02 19:45:00,"11/02/2021","19:45:00",14.28992492,7.900135628,"high",14.9611111111111,4.432662
"Alegria",1,"11/7/21",2021-11-02 20:00:00,"11/02/2021","20:00:00",14.30474572,7.899536163,"high",14.9166666666667,4.592356
"Alegria",1,"11/7/21",2021-11-02 20:15:00,"11/02/2021","20:15:00",14.31462144,7.898653186,"high",14.9055555555556,4.719652
"Alegria",1,"11/7/21",2021-11-02 20:30:00,"11/02/2021","20:30:00",14.32612134,7.898708879,"high",14.8833333333333,4.812421
"Alegria",1,"11/7/21",2021-11-02 20:45:00,"11/02/2021","20:45:00",14.32467377,7.896315511,"high",14.8944444444444,4.869117
"Alegria",1,"11/7/21",2021-11-02 21:00:00,"11/02/2021","21:00:00",14.28606946,7.89990713,"high",14.9277777777778,4.888806
"Alegria",1,"11/7/21",2021-11-02 21:15:00,"11/02/2021","21:15:00",14.27743693,7.935799455,"high",14.8388888888889,4.870814
"Alegria",1,"11/7/21",2021-11-02 21:30:00,"11/02/2021","21:30:00",14.27226252,7.951698668,"high",14.8722222222222,4.814927
"Alegria",1,"11/7/21",2021-11-02 21:45:00,"11/02/2021","21:45:00",14.33133425,7.97427878,"high",14.95,4.722262
"Alegria",1,"11/7/21",2021-11-02 22:00:00,"11/02/2021","22:00:00",14.32722647,7.962253597,"high",14.9055555555556,4.594411
"Alegria",1,"11/7/21",2021-11-02 22:15:00,"11/02/2021","22:15:00",14.33527459,7.964250232,"high",14.9722222222222,4.433619
"Alegria",1,"11/7/21",2021-11-02 22:30:00,"11/02/2021","22:30:00",14.32360223,7.963759578,"high",14.9388888888889,4.242704
"Alegria",1,"11/7/21",2021-11-02 22:45:00,"11/02/2021","22:45:00",14.33741966,7.968254146,"high",14.95,4.02501
"Alegria",1,"11/7/21",2021-11-02 23:00:00,"11/02/2021","23:00:00",14.3483633,7.97091241,"high",14.95,3.78435
"Alegria",1,"11/7/21",2021-11-02 23:15:00,"11/02/2021","23:15:00",14.39173292,7.980690851,"high",15.0444444444444,3.524945
"Alegria",1,"11/7/21",2021-11-02 23:30:00,"11/02/2021","23:30:00",14.38819372,7.974914917,"high",14.9777777777778,3.25104
"Alegria",1,"11/7/21",2021-11-02 23:45:00,"11/02/2021","23:45:00",14.38727768,7.965910177,"high",14.9888888888889,2.968056
"Alegria",1,"11/7/21",2021-11-03,"11/03/2021","00:00:00",14.3820504,7.965456115,"high",14.9722222222222,2.680688
"Alegria",1,"11/7/21",2021-11-03 00:15:00,"11/03/2021","00:15:00",14.36565853,7.962094691,"high",14.9055555555556,2.394017
"Alegria",1,"11/7/21",2021-11-03 00:30:00,"11/03/2021","00:30:00",14.34759615,7.955372512,"high",14.8944444444444,2.113134
"Alegria",1,"11/7/21",2021-11-03 00:45:00,"11/03/2021","00:45:00",14.3271063,7.948763811,"high",14.8722222222222,1.843049
"Alegria",1,"11/7/21",2021-11-03 01:00:00,"11/03/2021","01:00:00",14.29834703,7.938371983,"high",14.8111111111111,1.588611
"Alegria",1,"11/7/21",2021-11-03 01:15:00,"11/03/2021","01:15:00",14.26185257,7.938932565,"high",14.8,1.354425
"Alegria",1,"11/7/21",2021-11-03 01:30:00,"11/03/2021","01:30:00",14.22305079,7.933879281,"high",14.7333333333333,1.144559
"Alegria",1,"11/7/21",2021-11-03 01:45:00,"11/03/2021","01:45:00",14.19270327,7.922697989,"low",14.7444444444444,0.963366
"Alegria",1,"11/7/21",2021-11-03 02:00:00,"11/03/2021","02:00:00",14.15910804,7.907723447,"low",14.6666666666667,0.814031
"Alegria",1,"11/7/21",2021-11-03 02:15:00,"11/03/2021","02:15:00",14.13149879,7.911588404,"low",14.6888888888889,0.699465
"Alegria",1,"11/7/21",2021-11-03 02:30:00,"11/03/2021","02:30:00",14.09358802,7.907166267,"low",14.6166666666667,0.62201
"Alegria",1,"11/7/21",2021-11-03 02:45:00,"11/03/2021","02:45:00",14.02431184,7.908520292,"low",14.5,0.583402
"Alegria",1,"11/7/21",2021-11-03 03:00:00,"11/03/2021","03:00:00",13.97672854,7.905696149,"low",14.4777777777778,0.584619
"Alegria",1,"11/7/21",2021-11-03 03:15:00,"11/03/2021","03:15:00",13.91548054,7.904243675,"low",14.4222222222222,0.625433
"Alegria",1,"11/7/21",2021-11-03 03:30:00,"11/03/2021","03:30:00",13.86235827,7.901654543,"low",14.3666666666667,0.705527
"Alegria",1,"11/7/21",2021-11-03 03:45:00,"11/03/2021","03:45:00",13.83896169,7.896304481,"low",14.3666666666667,0.824201
"Alegria",1,"11/7/21",2021-11-03 04:00:00,"11/03/2021","04:00:00",13.77273584,7.903350477,"high",14.1777777777778,0.979709
"Alegria",1,"11/7/21",2021-11-03 04:15:00,"11/03/2021","04:15:00",13.7046172,7.903713167,"high",14.2055555555556,1.170078
"Alegria",1,"11/7/21",2021-11-03 04:30:00,"11/03/2021","04:30:00",13.66697948,7.901471514,"high",14.2,1.392918
"Alegria",1,"11/7/21",2021-11-03 04:45:00,"11/03/2021","04:45:00",13.65827663,7.905228113,"high",14.25,1.644537
"Alegria",1,"11/7/21",2021-11-03 05:00:00,"11/03/2021","05:00:00",13.62175893,7.908855151,"high",14.1333333333333,1.921491
"Alegria",1,"11/7/21",2021-11-03 05:15:00,"11/03/2021","05:15:00",13.55669986,7.901326617,"high",14.1333333333333,2.219677
"Alegria",1,"11/7/21",2021-11-03 05:30:00,"11/03/2021","05:30:00",13.49109517,7.906126763,"high",13.9833333333333,2.534986
"Alegria",1,"11/7/21",2021-11-03 05:45:00,"11/03/2021","05:45:00",13.46379274,7.905716836,"high",14.0055555555556,2.861947
"Alegria",1,"11/7/21",2021-11-03 06:00:00,"11/03/2021","06:00:00",13.44071869,7.902244072,"high",14.0166666666667,3.195918
"Alegria",1,"11/7/21",2021-11-03 06:15:00,"11/03/2021","06:15:00",13.41475614,7.898559326,"high",14.0166666666667,3.531771
"Alegria",1,"11/7/21",2021-11-03 06:30:00,"11/03/2021","06:30:00",13.42714365,7.890543368,"high",14.0555555555556,3.864681
"Alegria",1,"11/7/21",2021-11-03 06:45:00,"11/03/2021","06:45:00",13.45970341,7.883538884,"high",14.1111111111111,4.188724
"Alegria",1,"11/7/21",2021-11-03 07:00:00,"11/03/2021","07:00:00",13.53362652,7.89031289,"high",14.2722222222222,4.499199
"Alegria",1,"11/7/21",2021-11-03 07:15:00,"11/03/2021","07:15:00",13.63255741,7.887596445,"high",14.4222222222222,4.791206
"Alegria",1,"11/7/21",2021-11-03 07:30:00,"11/03/2021","07:30:00",13.7510195,7.893675549,"high",14.5388888888889,5.06039
"Alegria",1,"11/7/21",2021-11-03 07:45:00,"11/03/2021","07:45:00",13.87993264,7.946039822,"high",14.6388888888889,5.301831
"Alegria",1,"11/7/21",2021-11-03 08:00:00,"11/03/2021","08:00:00",14.00605974,7.971308312,"high",14.8277777777778,5.51193
"Alegria",1,"11/7/21",2021-11-03 08:15:00,"11/03/2021","08:15:00",14.19970769,8.00295369,"high",14.9888888888889,5.687229
