intertidal_sitename,cbsLat,cbsLong,georegion,bioregion,State_Province,Island,MPA_name,MPA_designation,NMS_name,ASBS_name,site_code,survey_rep,year,species_lump,total_count,number_of_quadrats_sampled,total_area_sampled_m2,density_per_m2
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,2,2013,Pagurus granosimanus,0,33,8.25,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,2,2013,Pagurus hemphilli,0,33,8.25,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,2,2013,Paraxanthias taylori,0,33,8.25,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,2,2013,Petrolisthes spp,0,33,8.25,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,2,2013,Phimochirus californiensis,0,33,8.25,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,2,2013,Pilumnus spinohirsutus,0,33,8.25,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,2,2013,Pugettia foliata,0,33,8.25,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,2,2013,Pugettia gracilis/richii,0,33,8.25,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,2,2013,Pugettia producta,0,33,8.25,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,2,2013,Tegula gallina/funebralis,0,33,8.25,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Pachygrapsus crassipes,32,30,7.5,4.266666667
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Tegula funebralis,5,30,7.5,0.666666667
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Acanthina paucilirata,0,30,7.5,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Acanthinucella spp,0,30,7.5,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Cancer antennarius,0,30,7.5,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Cancer branneri,0,30,7.5,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Cancer jordani,0,30,7.5,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Cancer oregonensis,0,30,7.5,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Cancer productus,0,30,7.5,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Cryptolithodes sitchensis,0,30,7.5,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Cycloxanthops novemdentatus,0,30,7.5,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Hemigrapsus nudus,0,30,7.5,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Hemigrapsus oregonensis,0,30,7.5,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Leptasterias spp,0,30,7.5,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Lophopanopeus bellus,0,30,7.5,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Loxorhynchus crispatus,0,30,7.5,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Oedignathus inermis,0,30,7.5,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Oregonia gracilis,0,30,7.5,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Pachycheles spp,0,30,7.5,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Pagurus beringanus,0,30,7.5,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Pagurus caurinus,0,30,7.5,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Pagurus granosimanus,0,30,7.5,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Pagurus hemphilli,0,30,7.5,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Pagurus hirsutiusculus,0,30,7.5,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Pagurus samuelis,0,30,7.5,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Paraxanthias taylori,0,30,7.5,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Petrolisthes spp,0,30,7.5,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Phimochirus californiensis,0,30,7.5,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Pilumnus spinohirsutus,0,30,7.5,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Pugettia foliata,0,30,7.5,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Pugettia gracilis/richii,0,30,7.5,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Pugettia producta,0,30,7.5,0
Sequit Point,34.0432346,-118.9370008,CA South,Government Point to Mexico,California,Mainland,,reference,,Mugu Lagoon to Latigo Point ASBS,74,4,2018,Tegula gallina/funebralis,0,30,7.5,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Pachygrapsus crassipes,30,33,8.25,3.636363636
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Tegula funebralis,18,33,8.25,2.181818182
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Acanthinucella spp,4,33,8.25,0.484848485
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Pagurus samuelis,1,33,8.25,0.121212121
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Petrolisthes spp,1,33,8.25,0.121212121
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Pugettia producta,1,33,8.25,0.121212121
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Acanthina paucilirata,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Cancer antennarius,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Cancer branneri,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Cancer jordani,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Cancer oregonensis,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Cancer productus,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Cryptolithodes sitchensis,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Cycloxanthops novemdentatus,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Hemigrapsus nudus,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Hemigrapsus oregonensis,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Leptasterias spp,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Lophopanopeus bellus,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Loxorhynchus crispatus,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Oedignathus inermis,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Oregonia gracilis,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Pachycheles spp,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Pagurus beringanus,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Pagurus caurinus,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Pagurus granosimanus,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Pagurus hemphilli,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Pagurus hirsutiusculus,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Paraxanthias taylori,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Phimochirus californiensis,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Pilumnus spinohirsutus,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Pugettia foliata,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Pugettia gracilis/richii,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,1,2009,Tegula gallina/funebralis,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Tegula funebralis,76,33,8.25,9.212121212
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Pachygrapsus crassipes,9,33,8.25,1.090909091
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Pagurus hirsutiusculus,1,33,8.25,0.121212121
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Pagurus samuelis,1,33,8.25,0.121212121
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Acanthina paucilirata,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Acanthinucella spp,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Cancer antennarius,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Cancer branneri,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Cancer jordani,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Cancer oregonensis,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Cancer productus,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Cryptolithodes sitchensis,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Cycloxanthops novemdentatus,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Hemigrapsus nudus,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Hemigrapsus oregonensis,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Leptasterias spp,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Lophopanopeus bellus,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Loxorhynchus crispatus,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Oedignathus inermis,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Oregonia gracilis,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Pachycheles spp,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Pagurus beringanus,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Pagurus caurinus,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Pagurus granosimanus,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Pagurus hemphilli,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Paraxanthias taylori,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Petrolisthes spp,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Phimochirus californiensis,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Pilumnus spinohirsutus,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Pugettia foliata,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Pugettia gracilis/richii,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Pugettia producta,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,2,2013,Tegula gallina/funebralis,0,33,8.25,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,4,2018,Pachygrapsus crassipes,12,22,5.5,2.181818182
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,4,2018,Tegula funebralis,4,22,5.5,0.727272727
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,4,2018,Acanthinucella spp,2,22,5.5,0.363636364
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,4,2018,Acanthina paucilirata,0,22,5.5,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,4,2018,Cancer antennarius,0,22,5.5,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,4,2018,Cancer branneri,0,22,5.5,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,4,2018,Cancer jordani,0,22,5.5,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,4,2018,Cancer oregonensis,0,22,5.5,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,4,2018,Cancer productus,0,22,5.5,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,4,2018,Cryptolithodes sitchensis,0,22,5.5,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,4,2018,Cycloxanthops novemdentatus,0,22,5.5,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,4,2018,Hemigrapsus nudus,0,22,5.5,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,4,2018,Hemigrapsus oregonensis,0,22,5.5,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,4,2018,Leptasterias spp,0,22,5.5,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,4,2018,Lophopanopeus bellus,0,22,5.5,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,4,2018,Loxorhynchus crispatus,0,22,5.5,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,4,2018,Oedignathus inermis,0,22,5.5,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,4,2018,Oregonia gracilis,0,22,5.5,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,4,2018,Pachycheles spp,0,22,5.5,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,4,2018,Pagurus beringanus,0,22,5.5,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,4,2018,Pagurus caurinus,0,22,5.5,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,4,2018,Pagurus granosimanus,0,22,5.5,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,4,2018,Pagurus hemphilli,0,22,5.5,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,4,2018,Pagurus hirsutiusculus,0,22,5.5,0
Lechuza Point,34.03445755,-118.8617858,CA South,Government Point to Mexico,California,Mainland,Point Dume SMCA,SMCA,,Mugu Lagoon to Latigo Point ASBS,75,4,2018,Pagurus samuelis,0,22,5.5,0
